method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,mixed_local_slots,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,partial_handle_units,local_atom_units,local_mixed_units,active_units,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse,stage,cell_hash,target_epsilon,policy_lambda,achieved_epsilon,noise_multiplier,records_per_silo,handles_per_user,c_partial,c_local_atom,c_local_mixed
unitscope-equal,this-work,user-certified,primary,3,ce4c61eebe5a89ca14355cc72dabae0b17fd904ea332a9dc7218d18aac26eb0b,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3767949454336588,0.6232050545663412,1312,1550,0,2862,1.0,4.570834262228741,0.05174989999795798,0.0003622122011131044,0.0003681053827638053,privacy_level,659b2993335bd8f482d64c183132538fed984917e05135f59b60d03b389ac22a,16.0,0.75,16.0,0.4061720840660698,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,3,ce4c61eebe5a89ca14355cc72dabae0b17fd904ea332a9dc7218d18aac26eb0b,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3767949454336588,0.6232050545663412,1312,1550,0,2862,1.0,6.26888979218476,0.03212109999731183,0.00033589333043671513,0.0003431961370641844,privacy_level,659b2993335bd8f482d64c183132538fed984917e05135f59b60d03b389ac22a,16.0,0.75,16.0,0.4061720840660698,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,3,ce4c61eebe5a89ca14355cc72dabae0b17fd904ea332a9dc7218d18aac26eb0b,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.3767949454336588,0.6232050545663412,1312,1550,0,2862,1.0,5.1914126465519095,0.031420500003150664,0.00015793841693607873,0.00019596847212531525,privacy_level,659b2993335bd8f482d64c183132538fed984917e05135f59b60d03b389ac22a,16.0,0.75,16.0,0.4061720840660698,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,3,ce4c61eebe5a89ca14355cc72dabae0b17fd904ea332a9dc7218d18aac26eb0b,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,10.4454998668554,0.042484400008106604,0.0,9.433970977842335e-06,privacy_level,659b2993335bd8f482d64c183132538fed984917e05135f59b60d03b389ac22a,16.0,0.75,16.0,0.4061720840660698,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,3,ce4c61eebe5a89ca14355cc72dabae0b17fd904ea332a9dc7218d18aac26eb0b,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.01972179999575019,0.0008784625742730087,0.0008784625742730087,privacy_level,659b2993335bd8f482d64c183132538fed984917e05135f59b60d03b389ac22a,16.0,0.75,16.0,0.4061720840660698,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,3,ce4c61eebe5a89ca14355cc72dabae0b17fd904ea332a9dc7218d18aac26eb0b,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.3767949454336588,0.6232050545663412,1312,1550,0,2862,1.0,10.382825293103819,0.032138300011865795,0.00015793841693607873,0.00016751947355285465,privacy_level,659b2993335bd8f482d64c183132538fed984917e05135f59b60d03b389ac22a,16.0,0.75,16.0,0.4061720840660698,2,2,0.375,0.0625,0.03125
stable-local-fallback,this-work,user-certified,primary,4,ce4c61eebe5a89ca14355cc72dabae0b17fd904ea332a9dc7218d18aac26eb0b,0.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1773,0,1773,1.0,3.705170495769127,0.024247599998489022,0.00035218264277563446,0.0003466507239924166,privacy_level,659b2993335bd8f482d64c183132538fed984917e05135f59b60d03b389ac22a,16.0,0.75,16.0,0.4061720840660698,2,2,0.375,0.0625,0.03125
handle-only-drop-residual,this-work,user-certified,primary,4,ce4c61eebe5a89ca14355cc72dabae0b17fd904ea332a9dc7218d18aac26eb0b,1.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.3767625493513818,0.3767625493513818,0.0,1336,0,0,1336,1.0,7.164420346131761,0.03502320000552572,0.0003700013493819434,0.00036094754855753644,privacy_level,659b2993335bd8f482d64c183132538fed984917e05135f59b60d03b389ac22a,16.0,0.75,16.0,0.4061720840660698,2,2,0.375,0.0625,0.03125
unitscope-equal,this-work,user-certified,primary,4,ce4c61eebe5a89ca14355cc72dabae0b17fd904ea332a9dc7218d18aac26eb0b,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3767625493513818,0.6232374506486181,1336,1569,0,2905,1.0,4.212368645916949,0.03461760000209324,0.00032922794015073436,0.000321378681413032,privacy_level,659b2993335bd8f482d64c183132538fed984917e05135f59b60d03b389ac22a,16.0,0.75,16.0,0.4061720840660698,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,4,ce4c61eebe5a89ca14355cc72dabae0b17fd904ea332a9dc7218d18aac26eb0b,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3767625493513818,0.6232374506486181,1336,1569,0,2905,1.0,5.959345608087902,0.034553100005723536,0.0003213668534750342,0.0003127647559331415,privacy_level,659b2993335bd8f482d64c183132538fed984917e05135f59b60d03b389ac22a,16.0,0.75,16.0,0.4061720840660698,2,2,0.375,0.0625,0.03125
