method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,mixed_local_slots,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,partial_handle_units,local_atom_units,local_mixed_units,active_units,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse,stage,cell_hash,target_epsilon,policy_lambda,achieved_epsilon,noise_multiplier,records_per_silo,handles_per_user,c_partial,c_local_atom,c_local_mixed
handle-only-drop-residual,this-work,user-certified,primary,5,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,1.0,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.5629300458715596,0.5629300458715596,0.0,750,0,0,750,1.0,4.200830645447553,0.03526889999920968,0.00024768669072369157,0.00027325694116074335,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
unitscope-equal,this-work,user-certified,primary,5,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,0.14285714285714285,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.5629300458715596,0.43706995412844035,750,1494,0,2244,1.0,1.4111854603053537,0.057265700001153164,0.00047256071199420276,0.0004624663476763327,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
unitscope-tuned,this-work,user-certified,primary,5,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,0.75,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.5629300458715596,0.43706995412844035,750,1494,0,2244,1.0,3.352049251719247,0.03578370000468567,0.00022920470989453307,0.0002443727810280659,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
naive-recalibrated-2c,this-work,user-certified,primary,5,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.5629300458715596,0.43706995412844035,750,1494,0,2244,1.0,2.518834776607342,0.042000500005087815,0.00018518348660734898,0.0003716560960721075,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
full-identity-reference,oracle,oracle-assumption,full-identity-reference,5,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,4.57283826456024,0.04958669999905396,0.0,4.5577724790732004e-05,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
non-private-reference,oracle,non-private,diagnostic,5,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.03770190000068396,0.007067195803888313,0.007067195803888313,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,5,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.5629300458715596,0.43706995412844035,750,1494,0,2244,1.0,5.037669553214684,0.03612530000100378,0.00018518348660734898,0.00023284206654899627,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
stable-local-fallback,this-work,user-certified,primary,6,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,0.0,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1740,0,1740,1.0,1.7646914039888515,0.029818000009981915,0.000723133403447705,0.00070784306722744,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
handle-only-drop-residual,this-work,user-certified,primary,6,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,1.0,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.5672413793103448,0.5672413793103448,0.0,750,0,0,750,1.0,5.47229309120172,0.036186700002872385,0.0002639303837276195,0.0002832334869956978,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
unitscope-equal,this-work,user-certified,primary,6,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,0.14285714285714285,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.5672413793103448,0.43275862068965515,750,1515,0,2265,1.0,2.027845647702337,0.035499799996614456,0.0006620988819804811,0.000649230101242314,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
unitscope-tuned,this-work,user-certified,primary,6,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,0.75,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.5672413793103448,0.43275862068965515,750,1515,0,2265,1.0,4.430091609414771,0.03732289999607019,0.00030132520897211535,0.0003112448460717054,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
naive-recalibrated-2c,this-work,user-certified,primary,6,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.5672413793103448,0.43275862068965515,750,1515,0,2265,1.0,3.4057745429183366,0.037931099999696016,0.00015938868549354078,0.0002703041123890528,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
full-identity-reference,oracle,oracle-assumption,full-identity-reference,6,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,6.790644185865934,0.04838069999823347,0.0,2.826786766778013e-05,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
non-private-reference,oracle,non-private,diagnostic,6,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.05905710000661202,0.009932325999323133,0.009932325999323133,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,6,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.5672413793103448,0.43275862068965515,750,1515,0,2265,1.0,6.811549085836673,0.03511959999741521,0.00015938868549354078,0.00018657853127351668,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
stable-local-fallback,this-work,user-certified,primary,7,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,0.0,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1753,0,1753,1.0,1.398126066405,0.029699799997615628,0.0004898665097974853,0.000546079384188437,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
handle-only-drop-residual,this-work,user-certified,primary,7,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,1.0,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.5583285795778665,0.5583285795778665,0.0,750,0,0,750,1.0,4.72162391795594,0.034974800000782125,0.00027305777105158786,0.0003672089423389903,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
unitscope-equal,this-work,user-certified,primary,7,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,0.14285714285714285,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.5583285795778665,0.4416714204221335,750,1508,0,2258,1.0,1.632463440556318,0.03435349999926984,0.00043665331504508513,0.000492368956393416,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
unitscope-tuned,this-work,user-certified,primary,7,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,0.75,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.5583285795778665,0.4416714204221335,750,1508,0,2258,1.0,3.7741222135834556,0.0362574000027962,0.0002465108262239709,0.00032945163461247745,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
naive-recalibrated-2c,this-work,user-certified,primary,7,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.5583285795778665,0.4416714204221335,750,1508,0,2258,1.0,2.8475774769246986,0.03680860000895336,0.00019328069457333282,0.00041943965946656704,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
full-identity-reference,oracle,oracle-assumption,full-identity-reference,7,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,5.269456490207377,0.04790330000105314,0.0,3.194533304464665e-05,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
non-private-reference,oracle,non-private,diagnostic,7,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.03838810000161175,0.007217309223355619,0.007217309223355619,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,7,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.5583285795778665,0.4416714204221335,750,1508,0,2258,1.0,5.695154953849397,0.03529069999058265,0.00019328069457333282,0.0002744148439753033,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
stable-local-fallback,this-work,user-certified,primary,8,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,0.0,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1740,0,1740,1.0,1.6003073603879787,0.029585800002678297,0.0007161305023071634,0.0008973844084825013,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
handle-only-drop-residual,this-work,user-certified,primary,8,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,1.0,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.5620689655172414,0.5620689655172414,0.0,750,0,0,750,1.0,5.470954161563253,0.036438700000871904,0.00020305628342815797,0.0002806462821279508,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
unitscope-equal,this-work,user-certified,primary,8,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,0.14285714285714285,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.5620689655172414,0.4379310344827586,750,1484,0,2234,1.0,1.8937938501385936,0.03598920001240913,0.0006245981906545957,0.0008002013882028,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
unitscope-tuned,this-work,user-certified,primary,8,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,0.75,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.5620689655172414,0.4379310344827586,750,1484,0,2234,1.0,4.399721925377952,0.037368199991760775,0.0002136440753685313,0.0003198212570657776,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
naive-recalibrated-2c,this-work,user-certified,primary,8,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.5620689655172414,0.4379310344827586,750,1484,0,2234,1.0,3.341205294241776,0.038337100006174296,0.00016437605850984808,0.0003126511998766643,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
full-identity-reference,oracle,oracle-assumption,full-identity-reference,8,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,5.864605105890776,0.04937989999598358,0.0,3.8881419776576925e-05,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
non-private-reference,oracle,non-private,diagnostic,8,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.04046730000118259,0.011606768366204095,0.011606768366204095,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,8,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.5620689655172414,0.4379310344827586,750,1484,0,2234,1.0,6.682410588483552,0.03703669999958947,0.00016437605850984808,0.00019963220941667927,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
stable-local-fallback,this-work,user-certified,primary,9,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,0.0,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1727,0,1727,1.0,1.488732876644583,0.06227999999828171,0.0005133667969150917,0.0005545727289295887,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
handle-only-drop-residual,this-work,user-certified,primary,9,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,1.0,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.5632599884192241,0.5632599884192241,0.0,750,0,0,750,1.0,4.782100948230644,0.03636109999206383,0.0002403958290282741,0.00028230513847009124,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
unitscope-equal,this-work,user-certified,primary,9,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,0.14285714285714285,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.5632599884192241,0.4367400115807759,750,1500,0,2250,1.0,1.703578955906225,0.03746039999532513,0.0004694615062749275,0.000509516710067629,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
unitscope-tuned,this-work,user-certified,primary,9,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,0.75,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.5632599884192241,0.4367400115807759,750,1500,0,2250,1.0,3.842336279434727,0.03658029998769052,0.00024082633475874668,0.0002821948633862384,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
naive-recalibrated-2c,this-work,user-certified,primary,9,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.5632599884192241,0.4367400115807759,750,1500,0,2250,1.0,2.9218890077302717,0.036020699990331195,0.00016037982011569513,0.0002956611314314108,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
full-identity-reference,oracle,oracle-assumption,full-identity-reference,9,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,5.648362060019918,0.04953840000962373,0.0,2.9095863668243848e-05,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
non-private-reference,oracle,non-private,diagnostic,9,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.03981269999349024,0.007396807396233625,0.007396807396233625,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,9,7f38e862679e8341df21ad97efd4256f902b0a932e5fc4c878aac6f979de6981,,1,6,1.0,0.75,0.75,0.75,0.75,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.5632599884192241,0.4367400115807759,750,1500,0,2250,1.0,5.843778015460543,0.03678740000759717,0.00016037982011569513,0.00019892461210530913,handle_multiplicity,f4b315b3819ea19f0c84701b8f6a853fef03b696e42c6f5b46c8ed0dedd1229c,8.0,0.75,8.0,0.7415653755729036,4,1,0.75,0.041666666666666664,0.020833333333333332
