method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,mixed_local_slots,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,partial_handle_units,local_atom_units,local_mixed_units,active_units,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse,stage,cell_hash,target_epsilon,policy_lambda,achieved_epsilon,noise_multiplier,records_per_silo,handles_per_user,c_partial,c_local_atom,c_local_mixed
naive-recalibrated-2c,this-work,user-certified,primary,4,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.3767625493513818,0.6232374506486181,1336,1569,0,2905,1.0,1.403327486735761,0.033104999994975515,0.0001894373709243613,0.0006130264246395562,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,4,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,2.731072574673475,0.04207640000095125,0.0,0.00012387542976775395,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,4,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.020053900007042103,0.0007718421729248561,0.0007718421729248561,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,4,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.3767625493513818,0.6232374506486181,1336,1569,0,2905,1.0,2.806654973471522,0.03341059999365825,0.0001894373709243613,0.00027735646801420484,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
stable-local-fallback,this-work,user-certified,primary,5,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,0.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1744,0,1744,1.0,0.9268477124626132,0.02358069999900181,0.00038127172412235407,0.00044669010824320695,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
handle-only-drop-residual,this-work,user-certified,primary,5,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,1.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.3752866972477064,0.3752866972477064,0.0,1309,0,0,1309,1.0,1.7601476336970934,0.03226619999622926,0.0003431411148547969,0.0004325774805838559,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
unitscope-equal,this-work,user-certified,primary,5,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3752866972477064,0.6247133027522935,1309,1568,0,2877,1.0,1.0974901862302338,0.03293530001246836,0.0003342320125500957,0.00040933660256295683,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,5,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3752866972477064,0.6247133027522935,1309,1568,0,2877,1.0,1.4902013808923804,0.03224469999258872,0.0003124279401521756,0.0003964898899876603,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,5,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.3752866972477064,0.6247133027522935,1309,1568,0,2877,1.0,1.2425974088097602,0.03304090000165161,0.00018128380226151025,0.0008132108956690256,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,5,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,2.413587920916598,0.0432452000095509,0.0,0.00016360556678340034,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,5,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.019552300000214018,0.0007719797433812123,0.0007719797433812123,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,5,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.3752866972477064,0.6247133027522935,1309,1568,0,2877,1.0,2.4851948176195204,0.032860299994354136,0.00018128380226151025,0.00033364178218186753,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
stable-local-fallback,this-work,user-certified,primary,6,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,0.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1740,0,1740,1.0,1.397131587778486,0.025013000005856156,0.0004989666391475558,0.0005281671718537456,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
handle-only-drop-residual,this-work,user-certified,primary,6,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,1.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.3781609195402299,0.3781609195402299,0.0,1316,0,0,1316,1.0,2.4286350862748622,0.03538000000116881,0.0003477443375569837,0.00040149546927775243,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
unitscope-equal,this-work,user-certified,primary,6,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3781609195402299,0.6218390804597701,1316,1557,0,2873,1.0,1.529729167915468,0.035571199987316504,0.00045961108844317007,0.000493519961686549,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,6,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3781609195402299,0.6218390804597701,1316,1557,0,2873,1.0,2.0703046618514382,0.03311780000512954,0.00036150766512467133,0.0004078179499164187,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,6,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.3781609195402299,0.6218390804597701,1316,1557,0,2873,1.0,1.7341839913811952,0.032982600008836016,0.00012499989717350204,0.00048655715877069265,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,6,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,3.584167170151316,0.04083689999242779,0.0,0.00010147019257279269,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,6,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.019497100001899526,0.0010544449245296571,0.0010544449245296571,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,6,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.3781609195402299,0.6218390804597701,1316,1557,0,2873,1.0,3.4683679827623903,0.03329680000024382,0.00012499989717350204,0.00020430833539930468,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
stable-local-fallback,this-work,user-certified,primary,7,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,0.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1753,0,1753,1.0,1.1069165331998445,0.022856399999000132,0.0003381180013309087,0.00049297490191235,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
handle-only-drop-residual,this-work,user-certified,primary,7,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,1.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.372219053051911,0.372219053051911,0.0,1305,0,0,1305,1.0,1.9446988768003106,0.03178219999244902,0.00031141257434169183,0.000534417853582741,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
unitscope-equal,this-work,user-certified,primary,7,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.372219053051911,0.627780946948089,1305,1559,0,2864,1.0,1.217313190714679,0.05629969999426976,0.00032527415884271195,0.0004958325069119942,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,7,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.372219053051911,0.627780946948089,1305,1559,0,2864,1.0,1.6508386886012831,0.03885110000555869,0.00029435484565704746,0.000497692525708684,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,7,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.372219053051911,0.627780946948089,1305,1559,0,2864,1.0,1.378979478527047,0.03648549999343231,0.0001570890833670149,0.0007766467992944338,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,7,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,2.781269705759686,0.04131680000864435,0.0,0.00011467080339904709,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,7,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.019756199995754287,0.0008150035796582876,0.0008150035796582876,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,7,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.372219053051911,0.627780946948089,1305,1559,0,2864,1.0,2.757958957054094,0.03245490000699647,0.0001570890833670149,0.0003521971379316773,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
stable-local-fallback,this-work,user-certified,primary,8,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,0.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1740,0,1740,1.0,1.2669863741040686,0.023077899997588247,0.00048024089918366876,0.0008393263888881596,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
handle-only-drop-residual,this-work,user-certified,primary,8,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,1.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.37471264367816093,0.37471264367816093,0.0,1304,0,0,1304,1.0,2.435375831201365,0.032221300003584474,0.00025387768363286967,0.0005370631554553497,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
unitscope-equal,this-work,user-certified,primary,8,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.37471264367816093,0.6252873563218391,1304,1545,0,2849,1.0,1.4888989029984319,0.0333194000122603,0.0003937623001360468,0.0007468488062121789,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,8,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.37471264367816093,0.6252873563218391,1304,1545,0,2849,1.0,2.066188736504297,0.03502949999528937,0.0002687791386693522,0.0005781774983369518,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,8,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.37471264367816093,0.6252873563218391,1304,1545,0,2849,1.0,1.7117575268107672,0.03316439999616705,0.0001381255675480871,0.0007401855404679535,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,8,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,3.095394856674426,0.04237900000589434,0.0,0.0001395685447024266,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,8,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.02007789998606313,0.0013100686235273302,0.0013100686235273302,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,8,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.37471264367816093,0.6252873563218391,1304,1545,0,2849,1.0,3.4235150536215344,0.052879399998346344,0.0001381255675480871,0.00029958700930559365,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
stable-local-fallback,this-work,user-certified,primary,9,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,0.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1727,0,1727,1.0,1.1786512491776253,0.024604200007161126,0.0003542774961372189,0.0004798594565911931,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
handle-only-drop-residual,this-work,user-certified,primary,9,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,1.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.3755066589461494,0.3755066589461494,0.0,1297,0,0,1297,1.0,2.1353866352194446,0.032673900001100264,0.00040880781417329336,0.0005549987694136447,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
unitscope-equal,this-work,user-certified,primary,9,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3755066589461494,0.6244933410538506,1297,1540,0,2837,1.0,1.3086852951371288,0.03226919998996891,0.0003392358068723528,0.0004650694438777848,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,9,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3755066589461494,0.6244933410538506,1297,1540,0,2837,1.0,1.7918318611362012,0.03240640000149142,0.0003533169943073781,0.0004918739552096346,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,9,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.3755066589461494,0.6244933410538506,1297,1540,0,2837,1.0,1.48298882503088,0.032005600005504675,0.0001973322068933458,0.0006679184075770632,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,9,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,2.981259701809877,0.04206259999773465,0.0,0.00010444236276277558,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,9,27b3f4e81201acedc9e59eec6ff20a869ad992378a99e63871c2a9b46b46dd66,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.019638599987956695,0.0008195914157725908,0.0008195914157725908,privacy_level,b45eaec2ec6f6a1f66a48fca8553172df70d159aa74d7d95a343b96eefe4b0d7,4.0,0.75,4.0,1.4049865329972953,2,2,0.375,0.0625,0.03125
