method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,mixed_local_slots,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,partial_handle_units,local_atom_units,local_mixed_units,active_units,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse,stage,cell_hash,target_epsilon,policy_lambda,achieved_epsilon,noise_multiplier,records_per_silo,handles_per_user,c_partial,c_local_atom,c_local_mixed
unitscope-tuned,this-work,user-certified,primary,4,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3767625493513818,0.6232374506486181,1336,1569,0,2905,1.0,0.8889299174686607,0.03911260000313632,0.0003213668534750342,0.0006595829088901982,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,4,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.3767625493513818,0.6232374506486181,1336,1569,0,2905,1.0,0.7240858690012628,0.03713900000730064,0.0001894373709243613,0.0019112230727986513,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,4,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,1.4091728960129162,0.044886099989525974,0.0,0.0004652893302463752,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,4,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.020845100007136352,0.0007718421729248561,0.0007718421729248561,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,4,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.3767625493513818,0.6232374506486181,1336,1569,0,2905,1.0,1.4481717380025256,0.03438109999115113,0.0001894373709243613,0.0005850408916151313,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
stable-local-fallback,this-work,user-certified,primary,5,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,0.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1744,0,1744,1.0,0.4782328698423703,0.02465009999286849,0.00038127172412235407,0.0008054982734104647,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
handle-only-drop-residual,this-work,user-certified,primary,5,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,1.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.3752866972477064,0.3752866972477064,0.0,1309,0,0,1309,1.0,0.9081971535244768,0.0341818000015337,0.0003431411148547969,0.0008139161402417428,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
unitscope-equal,this-work,user-certified,primary,5,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3752866972477064,0.6247133027522935,1309,1568,0,2877,1.0,0.5662806028729273,0.0329461000073934,0.0003342320125500957,0.0007772310853086421,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,5,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3752866972477064,0.6247133027522935,1309,1568,0,2877,1.0,0.7689108722442612,0.03343949999543838,0.0003124279401521756,0.0007727869833034715,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,5,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.3752866972477064,0.6247133027522935,1309,1568,0,2877,1.0,0.6411527124503265,0.03334750000794884,0.00018128380226151025,0.0025957664854872817,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,5,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,1.2453578538484922,0.04213000000163447,0.0,0.0006145199636114022,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,5,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.04284629999892786,0.0007719797433812123,0.0007719797433812123,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,5,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.3752866972477064,0.6247133027522935,1309,1568,0,2877,1.0,1.282305424900653,0.033150000002933666,0.00018128380226151025,0.0007740051802629937,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
stable-local-fallback,this-work,user-certified,primary,6,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,0.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1740,0,1740,1.0,0.7208889225129146,0.02307299998938106,0.0004989666391475558,0.0007400360094493936,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
handle-only-drop-residual,this-work,user-certified,primary,6,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,1.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.3781609195402299,0.3781609195402299,0.0,1316,0,0,1316,1.0,1.2531218575521381,0.035354699997697026,0.0003477443375569837,0.000636394432587654,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
unitscope-equal,this-work,user-certified,primary,6,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3781609195402299,0.6218390804597701,1316,1557,0,2873,1.0,0.7893063339499854,0.034056199991027825,0.00045961108844317007,0.0007098055417988499,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,6,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3781609195402299,0.6218390804597701,1316,1557,0,2873,1.0,1.068231303343902,0.035018299997318536,0.00036150766512467133,0.0006357368945272199,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,6,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.3781609195402299,0.6218390804597701,1316,1557,0,2873,1.0,0.8948004897475312,0.03397050000785384,0.00012499989717350204,0.0015636294093165103,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,6,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,1.8493507927230413,0.042760500000440516,0.0,0.0003811328689691089,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,6,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.0191869999980554,0.0010544449245296571,0.0010544449245296571,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,6,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.3781609195402299,0.6218390804597701,1316,1557,0,2873,1.0,1.7896009794950625,0.032514699996681884,0.00012499989717350204,0.00046318178427589733,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
stable-local-fallback,this-work,user-certified,primary,7,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,0.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1753,0,1753,1.0,0.5711443889111203,0.023304500005906448,0.0003381180013309087,0.0008467171527360908,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
handle-only-drop-residual,this-work,user-certified,primary,7,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,1.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.372219053051911,0.372219053051911,0.0,1305,0,0,1305,1.0,1.0034215031511569,0.0711520000040764,0.00031141257434169183,0.0009520879021282938,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
unitscope-equal,this-work,user-certified,primary,7,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.372219053051911,0.627780946948089,1305,1559,0,2864,1.0,0.6281066165073331,0.03879830001096707,0.00032527415884271195,0.0008643037795948757,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,7,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.372219053051911,0.627780946948089,1305,1559,0,2864,1.0,0.8517961614200483,0.038171099993633106,0.00029435484565704746,0.0008969130333057352,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,7,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.372219053051911,0.627780946948089,1305,1559,0,2864,1.0,0.7115228366022713,0.03391630000260193,0.0001570890833670149,0.0021917378579657826,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,7,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,1.4350735026977282,0.04139500000746921,0.0,0.0004307157715810828,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,7,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.019141400000080466,0.0008150035796582876,0.0008150035796582876,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,7,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.372219053051911,0.627780946948089,1305,1559,0,2864,1.0,1.4230456732045427,0.032030100002884865,0.0001570890833670149,0.0007436976990853159,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
stable-local-fallback,this-work,user-certified,primary,8,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,0.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1740,0,1740,1.0,0.6537368777973962,0.0232557999988785,0.00048024089918366876,0.0014299139598689602,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
handle-only-drop-residual,this-work,user-certified,primary,8,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,1.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.37471264367816093,0.37471264367816093,0.0,1304,0,0,1304,1.0,1.256599932480447,0.03253880000556819,0.00025387768363286967,0.0010564513657810891,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
unitscope-equal,this-work,user-certified,primary,8,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.37471264367816093,0.6252873563218391,1304,1545,0,2849,1.0,0.7682388225291312,0.03606329999456648,0.0003937623001360468,0.0013318089239875886,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,8,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.37471264367816093,0.6252873563218391,1304,1545,0,2849,1.0,1.066107577121834,0.03423859999747947,0.0002687791386693522,0.0011221551739563178,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,8,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.37471264367816093,0.6252873563218391,1304,1545,0,2849,1.0,0.8832289312620084,0.03332570000202395,0.0001381255675480871,0.00231992278081692,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,8,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,1.597155115881494,0.04123850000905804,0.0,0.0005242343442101853,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,8,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.04142229999706615,0.0013100686235273302,0.0013100686235273302,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,8,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.37471264367816093,0.6252873563218391,1304,1545,0,2849,1.0,1.7664578625240168,0.03326789999846369,0.0001381255675480871,0.0007047898299723185,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
stable-local-fallback,this-work,user-certified,primary,9,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,0.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1727,0,1727,1.0,0.6081579118751372,0.022800399994594045,0.0003542774961372189,0.0007875441264295821,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
handle-only-drop-residual,this-work,user-certified,primary,9,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,1.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.3755066589461494,0.3755066589461494,0.0,1297,0,0,1297,1.0,1.1018121586238807,0.03140759999223519,0.00040880781417329336,0.0008820160730705737,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
unitscope-equal,this-work,user-certified,primary,9,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3755066589461494,0.6244933410538506,1297,1540,0,2837,1.0,0.6752525965145368,0.033892500010551885,0.0003392358068723528,0.0007729902033780171,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,9,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3755066589461494,0.6244933410538506,1297,1540,0,2837,1.0,0.9245455123899081,0.034552499986602925,0.0003533169943073781,0.0008117300548078025,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,9,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.3755066589461494,0.6244933410538506,1297,1540,0,2837,1.0,0.7651893533343435,0.035857900002156384,0.0001973322068933458,0.001868881276360103,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,9,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,1.5382639065416663,0.042170799992163666,0.0,0.0003922966572979819,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,9,db976d9d7f7d6e943af0e3ee8f179087dd7a2bd9b44d5d0fd02952516be6a04e,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.01961269999446813,0.0008195914157725908,0.0008195914157725908,privacy_level,93a52d74b65180b689ce2065c1634321eeb3326491fa8d2d3403e46f2959e485,2.0,0.75,2.0,2.7229591194317955,2,2,0.375,0.0625,0.03125
