method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,mixed_local_slots,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,partial_handle_units,local_atom_units,local_mixed_units,active_units,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse,stage,cell_hash,target_epsilon,policy_lambda,achieved_epsilon,noise_multiplier,records_per_silo,handles_per_user,c_partial,c_local_atom,c_local_mixed
unitscope-equal,this-work,user-certified,primary,1,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.37779049799656556,0.6222095020034345,1320,1540,0,2860,1.0,0.34682199087881627,0.03388020000420511,0.00038312313697375783,0.00221842127347561,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,1,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.37779049799656556,0.6222095020034345,1320,1540,0,2860,1.0,0.4701725847959389,0.03235399999539368,0.00040357115635164867,0.0023241467289671254,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,1,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.37779049799656556,0.6222095020034345,1320,1540,0,2860,1.0,0.390971604396244,0.03186719999939669,0.00022538578534539173,0.00741940409049432,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,1,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,0.7881215076389353,0.04106020000472199,0.0,0.0016839865486859657,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,1,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.01894249999895692,0.0007473834350982829,0.0007473834350982829,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,1,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.37779049799656556,0.6222095020034345,1320,1540,0,2860,1.0,0.781943208792488,0.03184660000260919,0.00022538578534539173,0.0021384083892338895,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
stable-local-fallback,this-work,user-certified,primary,2,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,0.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1747,0,1747,1.0,0.28753526647957084,0.021917000005487353,0.00036454808509396813,0.002581520480305733,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
handle-only-drop-residual,this-work,user-certified,primary,2,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,1.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.37378362907842017,0.37378362907842017,0.0,1306,0,0,1306,1.0,0.49649835854839025,0.0316467999946326,0.00038269572066739377,0.002547539373329029,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
unitscope-equal,this-work,user-certified,primary,2,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.37378362907842017,0.6262163709215799,1306,1579,0,2885,1.0,0.31681798405691475,0.03379109999514185,0.00034814921556636046,0.0025802709091504034,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,2,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.37378362907842017,0.6262163709215799,1306,1579,0,2885,1.0,0.4224481645541471,0.032282100000884384,0.00034535483658904595,0.002535427754596584,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,2,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.37378362907842017,0.6262163709215799,1306,1579,0,2885,1.0,0.35540180379068426,0.03213940000568982,0.0001814991695141461,0.007751984770271369,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,2,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,0.72142602863309,0.03940609999699518,0.0,0.0018408933966387949,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,2,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.035332400002516806,0.0008851428222059767,0.0008851428222059767,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,2,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.37378362907842017,0.6262163709215799,1306,1579,0,2885,1.0,0.7108036075813685,0.03258910001022741,0.0001814991695141461,0.002125848573253963,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
stable-local-fallback,this-work,user-certified,primary,3,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,0.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1741,0,1741,1.0,0.31287180451488805,0.022475899997516535,0.0003839421354042367,0.0019631119639825323,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
handle-only-drop-residual,this-work,user-certified,primary,3,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,1.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.3767949454336588,0.3767949454336588,0.0,1312,0,0,1312,1.0,0.5635332222515348,0.03175039999769069,0.0003693225038897424,0.0020028354657947067,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
unitscope-equal,this-work,user-certified,primary,3,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3767949454336588,0.6232050545663412,1312,1550,0,2862,1.0,0.3455676057410441,0.03179619999718852,0.0003622122011131044,0.0019658929123850177,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
