method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,mixed_local_slots,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,partial_handle_units,local_atom_units,local_mixed_units,active_units,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse,stage,cell_hash,target_epsilon,policy_lambda,achieved_epsilon,noise_multiplier,records_per_silo,handles_per_user,c_partial,c_local_atom,c_local_mixed
non-private-reference,oracle,non-private,diagnostic,3,8f9125a9cf953a892e66855c71b3e1fdf7a4658f439095d9dd1ea5c118d63bbf,,2,8,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.023003700000117533,0.0008784625742730089,0.0008784625742730089,fallback_bound,49012a7e34dcde496613c34e97466b291a10898b592606738cb83775db13c4fd,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.03125,0.015625
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,3,8f9125a9cf953a892e66855c71b3e1fdf7a4658f439095d9dd1ea5c118d63bbf,,2,8,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.3767949454336588,0.6232050545663412,1312,1550,0,2862,1.0,4.843034782188582,0.05640549999952782,0.00023062709321531474,0.000261034538761986,fallback_bound,49012a7e34dcde496613c34e97466b291a10898b592606738cb83775db13c4fd,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.03125,0.015625
stable-local-fallback,this-work,user-certified,primary,4,8f9125a9cf953a892e66855c71b3e1fdf7a4658f439095d9dd1ea5c118d63bbf,0.0,2,8,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1773,0,1773,1.0,1.014702729967675,0.024476699996739626,0.0006025378957483715,0.0005982535684787437,fallback_bound,49012a7e34dcde496613c34e97466b291a10898b592606738cb83775db13c4fd,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.03125,0.015625
handle-only-drop-residual,this-work,user-certified,primary,4,8f9125a9cf953a892e66855c71b3e1fdf7a4658f439095d9dd1ea5c118d63bbf,1.0,2,8,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.3767625493513818,0.3767625493513818,0.0,1336,0,0,1336,1.0,3.9241146350253375,0.03359890000137966,0.000370001349381943,0.00036907935317597194,fallback_bound,49012a7e34dcde496613c34e97466b291a10898b592606738cb83775db13c4fd,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.03125,0.015625
unitscope-equal,this-work,user-certified,primary,4,8f9125a9cf953a892e66855c71b3e1fdf7a4658f439095d9dd1ea5c118d63bbf,0.2,2,8,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3767625493513818,0.6232374506486181,1336,1569,0,2905,1.0,1.384325596737723,0.03601619999972172,0.0005230310108673591,0.0005181666405700586,fallback_bound,49012a7e34dcde496613c34e97466b291a10898b592606738cb83775db13c4fd,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.03125,0.015625
unitscope-tuned,this-work,user-certified,primary,4,8f9125a9cf953a892e66855c71b3e1fdf7a4658f439095d9dd1ea5c118d63bbf,0.75,2,8,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3767625493513818,0.6232374506486181,1336,1569,0,2905,1.0,3.0992216693304564,0.038083999999798834,0.00036328844101696174,0.00036113445290745025,fallback_bound,49012a7e34dcde496613c34e97466b291a10898b592606738cb83775db13c4fd,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.03125,0.015625
naive-recalibrated-2c,this-work,user-certified,primary,4,8f9125a9cf953a892e66855c71b3e1fdf7a4658f439095d9dd1ea5c118d63bbf,,2,8,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.3767625493513818,0.6232374506486181,1336,1569,0,2905,1.0,2.2909144477689116,0.03669530000479426,0.0002505807983668761,0.00033420946030901017,fallback_bound,49012a7e34dcde496613c34e97466b291a10898b592606738cb83775db13c4fd,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.03125,0.015625
full-identity-reference,oracle,oracle-assumption,full-identity-reference,4,8f9125a9cf953a892e66855c71b3e1fdf7a4658f439095d9dd1ea5c118d63bbf,,2,8,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,5.174351870312281,0.04489009999088012,0.0,3.450958520111424e-05,fallback_bound,49012a7e34dcde496613c34e97466b291a10898b592606738cb83775db13c4fd,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.03125,0.015625
non-private-reference,oracle,non-private,diagnostic,4,8f9125a9cf953a892e66855c71b3e1fdf7a4658f439095d9dd1ea5c118d63bbf,,2,8,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.02236060000723228,0.0007718421729248562,0.0007718421729248562,fallback_bound,49012a7e34dcde496613c34e97466b291a10898b592606738cb83775db13c4fd,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.03125,0.015625
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,4,8f9125a9cf953a892e66855c71b3e1fdf7a4658f439095d9dd1ea5c118d63bbf,,2,8,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.3767625493513818,0.6232374506486181,1336,1569,0,2905,1.0,4.581828895537823,0.039867899991804734,0.0002505807983668761,0.0002578855441368289,fallback_bound,49012a7e34dcde496613c34e97466b291a10898b592606738cb83775db13c4fd,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.03125,0.015625
