method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,mixed_local_slots,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,partial_handle_units,local_atom_units,local_mixed_units,active_units,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse,stage,cell_hash,target_epsilon,policy_lambda,achieved_epsilon,noise_multiplier,records_per_silo,handles_per_user,c_partial,c_local_atom,c_local_mixed
unitscope-equal,this-work,user-certified,primary,1,7e05e7d37d8a89c8dde0936e51d2be4a5a53fc703e1d728564578c0ef278e9d4,0.5,2,2,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.37779049799656556,0.6222095020034345,1320,1540,0,2860,1.0,3.7689550979160584,0.05265160000999458,0.0002036121475204767,0.00025723796487639515,fallback_bound,e5406f65a51cec6decfcd011a3fddc69b928e80547953d06bf714d6dfed61a26,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.125,0.0625
unitscope-tuned,this-work,user-certified,primary,1,7e05e7d37d8a89c8dde0936e51d2be4a5a53fc703e1d728564578c0ef278e9d4,0.75,2,2,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.37779049799656556,0.6222095020034345,1320,1540,0,2860,1.0,3.8137696688691984,0.0353192000038689,0.0003114629271021119,0.00037417758378361857,fallback_bound,e5406f65a51cec6decfcd011a3fddc69b928e80547953d06bf714d6dfed61a26,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.125,0.0625
naive-recalibrated-2c,this-work,user-certified,primary,1,7e05e7d37d8a89c8dde0936e51d2be4a5a53fc703e1d728564578c0ef278e9d4,,2,2,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.37779049799656556,0.6222095020034345,1320,1540,0,2860,1.0,3.7689550979160584,0.033624899995629676,0.000272756637607098,0.00044811178575959265,fallback_bound,e5406f65a51cec6decfcd011a3fddc69b928e80547953d06bf714d6dfed61a26,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.125,0.0625
full-identity-reference,oracle,oracle-assumption,full-identity-reference,1,7e05e7d37d8a89c8dde0936e51d2be4a5a53fc703e1d728564578c0ef278e9d4,,2,2,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,5.709739005623294,0.0405936000024667,0.0,3.2084292219098765e-05,fallback_bound,e5406f65a51cec6decfcd011a3fddc69b928e80547953d06bf714d6dfed61a26,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.125,0.0625
non-private-reference,oracle,non-private,diagnostic,1,7e05e7d37d8a89c8dde0936e51d2be4a5a53fc703e1d728564578c0ef278e9d4,,2,2,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.01879940000071656,0.0007473834350982828,0.0007473834350982828,fallback_bound,e5406f65a51cec6decfcd011a3fddc69b928e80547953d06bf714d6dfed61a26,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.125,0.0625
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,1,7e05e7d37d8a89c8dde0936e51d2be4a5a53fc703e1d728564578c0ef278e9d4,,2,2,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.37779049799656556,0.6222095020034345,1320,1540,0,2860,1.0,7.537910195832117,0.03231939999386668,0.000272756637607098,0.00032834991946424657,fallback_bound,e5406f65a51cec6decfcd011a3fddc69b928e80547953d06bf714d6dfed61a26,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.125,0.0625
stable-local-fallback,this-work,user-certified,primary,2,7e05e7d37d8a89c8dde0936e51d2be4a5a53fc703e1d728564578c0ef278e9d4,0.0,2,2,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1747,0,1747,1.0,4.166239115663965,0.02274990000296384,7.539040408279592e-05,0.0001252054048510482,fallback_bound,e5406f65a51cec6decfcd011a3fddc69b928e80547953d06bf714d6dfed61a26,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.125,0.0625
handle-only-drop-residual,this-work,user-certified,primary,2,7e05e7d37d8a89c8dde0936e51d2be4a5a53fc703e1d728564578c0ef278e9d4,1.0,2,2,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.37378362907842017,0.37378362907842017,0.0,1306,0,0,1306,1.0,3.597003782480754,0.0314005999971414,0.00038269572066739334,0.0004624847009716121,fallback_bound,e5406f65a51cec6decfcd011a3fddc69b928e80547953d06bf714d6dfed61a26,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.125,0.0625
unitscope-equal,this-work,user-certified,primary,2,7e05e7d37d8a89c8dde0936e51d2be4a5a53fc703e1d728564578c0ef278e9d4,0.5,2,2,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.37378362907842017,0.6262163709215799,1306,1579,0,2885,1.0,3.4428980500836275,0.033389500007615425,0.00018175513457091493,0.00025329143001256635,fallback_bound,e5406f65a51cec6decfcd011a3fddc69b928e80547953d06bf714d6dfed61a26,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.125,0.0625
unitscope-tuned,this-work,user-certified,primary,2,7e05e7d37d8a89c8dde0936e51d2be4a5a53fc703e1d728564578c0ef278e9d4,0.75,2,2,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.37378362907842017,0.6262163709215799,1306,1579,0,2885,1.0,3.451529993864616,0.035858299990650266,0.0002652871698759962,0.0003409498077489312,fallback_bound,e5406f65a51cec6decfcd011a3fddc69b928e80547953d06bf714d6dfed61a26,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.125,0.0625
naive-recalibrated-2c,this-work,user-certified,primary,2,7e05e7d37d8a89c8dde0936e51d2be4a5a53fc703e1d728564578c0ef278e9d4,,2,2,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.37378362907842017,0.6262163709215799,1306,1579,0,2885,1.0,3.4428980500836275,0.03383220000250731,0.00023690437730985428,0.00034488963613569536,fallback_bound,e5406f65a51cec6decfcd011a3fddc69b928e80547953d06bf714d6dfed61a26,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.125,0.0625
full-identity-reference,oracle,oracle-assumption,full-identity-reference,2,7e05e7d37d8a89c8dde0936e51d2be4a5a53fc703e1d728564578c0ef278e9d4,,2,2,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,5.22654729687365,0.042405200001667254,0.0,3.507377284459695e-05,fallback_bound,e5406f65a51cec6decfcd011a3fddc69b928e80547953d06bf714d6dfed61a26,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.125,0.0625
