method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse
unitscope-equal,this-work,user-certified,primary,1,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2504168056018673,0.7495831943981327,1.0,1.2688573862020593,0.07272519999241922,0.0003448053624260204,0.0003800030699024888
unitscope-tuned,this-work,user-certified,primary,1,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,0.25,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2504168056018673,0.7495831943981327,1.0,1.5824922463807019,0.06477979999908712,0.00031778382010852176,0.00035284682894687276
naive-recalibrated-2c,this-work,user-certified,primary,1,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.2504168056018673,0.7495831943981327,0.7848730698769956,1.7633463107409184,0.06427250000706408,0.00019227468816491975,0.000285018809856135
full-identity-reference,oracle,oracle-assumption,full-identity-reference,1,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,6.056464154250676,0.3558874000009382,0.0,1.4585911827834761e-05
non-private-reference,oracle,non-private,diagnostic,1,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.048358900006860495,2.1400892108823e-05,2.1400892108823e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,1,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,2.0,unsafe-diagnostic,1.0,1.0,0.2504168056018673,0.7495831943981327,0.7848730698769956,3.526692621481837,0.07728310000675265,0.00019227468816491975,0.00022406083718269263
stable-local-fallback,this-work,user-certified,primary,2,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,0.924537833984859,0.05185469999560155,0.0003407320534019224,0.0003796357662149843
handle-only-drop-residual,this-work,user-certified,primary,2,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,0.24983153638814015,0.24983153638814015,0.0,0.165,2.5697227086212497,0.06032830000913236,0.00032926585376633587,0.0003752571760662392
unitscope-equal,this-work,user-certified,primary,2,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.24983153638814015,0.7501684636118598,1.0,1.155641627542502,0.07665129999804776,0.0003181404345480115,0.00035875148040726164
unitscope-tuned,this-work,user-certified,primary,2,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,0.25,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.24983153638814015,0.7501684636118598,1.0,1.4156956910493923,0.06297349999658763,0.0003009260988908256,0.00034257765840618883
naive-recalibrated-2c,this-work,user-certified,primary,2,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.24983153638814015,0.7501684636118598,0.7804364975019721,1.5347550561038685,0.06449659999634605,0.00021756577785647218,0.0003328948194595579
full-identity-reference,oracle,oracle-assumption,full-identity-reference,2,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.547227003909157,0.34730280000076164,0.0,1.5944966299623313e-05
non-private-reference,oracle,non-private,diagnostic,2,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.04737780000141356,1.9626166275950645e-05,1.9626166275950645e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,2,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,2.0,unsafe-diagnostic,1.0,1.0,0.24983153638814015,0.7501684636118598,0.7804364975019721,3.069510112207737,0.06541619999916293,0.00021756577785647218,0.0002592853323583917
stable-local-fallback,this-work,user-certified,primary,3,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,0.9721511344442122,0.05340770000475459,0.00033777070877502954,0.0003339809490044035
handle-only-drop-residual,this-work,user-certified,primary,3,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,0.248342175066313,0.248342175066313,0.0,0.171,2.806541618774093,0.059991600006469525,0.00027400856060610197,0.00027616702710889034
unitscope-equal,this-work,user-certified,primary,3,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.248342175066313,0.751657824933687,1.0,1.2475846711238383,0.0619215000042459,0.0003117955079325806,0.00030975914257597327
unitscope-tuned,this-work,user-certified,primary,3,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,0.25,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.248342175066313,0.751657824933687,1.0,1.5537422012691748,0.07950050001090858,0.0002877818871745141,0.00028706442139764666
naive-recalibrated-2c,this-work,user-certified,primary,3,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.248342175066313,0.751657824933687,0.7843953185955787,1.699214497034234,0.06262159999459982,0.00017803315131484056,0.00021816610063934137
full-identity-reference,oracle,oracle-assumption,full-identity-reference,3,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.832906806665271,0.3462220000074012,0.0,1.4295995470253785e-05
non-private-reference,oracle,non-private,diagnostic,3,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.048238899995340034,1.9455592825441785e-05,1.9455592825441785e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,3,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,2.0,unsafe-diagnostic,1.0,1.0,0.248342175066313,0.751657824933687,0.7843953185955787,3.398428994068468,0.06113119999645278,0.00017803315131484056,0.00018380363050683716
stable-local-fallback,this-work,user-certified,primary,4,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,0.8860031641641676,0.051483599992934614,0.00030788704423324463,0.00030912122786665207
handle-only-drop-residual,this-work,user-certified,primary,4,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,0.2470039946737683,0.2470039946737683,0.0,0.158,2.7720857318362926,0.06249440000101458,0.00029452354663520876,0.00031286111590288386
unitscope-equal,this-work,user-certified,primary,4,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2470039946737683,0.7529960053262317,1.0,1.1253838959809148,0.06453430000692606,0.00028545266528645435,0.0002906923384264009
unitscope-tuned,this-work,user-certified,primary,4,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,0.25,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2470039946737683,0.7529960053262317,1.0,1.4080846549057895,0.06382750000921078,0.0002673516483213649,0.0002757750227651668
naive-recalibrated-2c,this-work,user-certified,primary,4,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.2470039946737683,0.7529960053262317,0.781071242849714,1.5972425037093,0.07876170000236016,0.000195405291777269,0.00026876021699304175
full-identity-reference,oracle,oracle-assumption,full-identity-reference,4,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.316018984985005,0.36623709999548737,0.0,1.5688479693467358e-05
non-private-reference,oracle,non-private,diagnostic,4,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.0494670999905793,1.7734293747834803e-05,1.7734293747834803e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,4,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,2.0,unsafe-diagnostic,1.0,1.0,0.2470039946737683,0.7529960053262317,0.781071242849714,3.1944850074186,0.06216930001392029,0.000195405291777269,0.00021639427469168803
stable-local-fallback,this-work,user-certified,primary,5,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,0.8260393813678033,0.08393860000069253,0.00035345593353924886,0.0003275059370719002
handle-only-drop-residual,this-work,user-certified,primary,5,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,0.2497507477567298,0.2497507477567298,0.0,0.171,2.468581982073106,0.0810749000083888,0.0002693193428255407,0.00024172784498817124
unitscope-equal,this-work,user-certified,primary,5,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2497507477567298,0.7502492522432702,1.0,1.1149614873773162,0.06563500000629574,0.0003163099924453685,0.000289926305999438
unitscope-tuned,this-work,user-certified,primary,5,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,0.25,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2497507477567298,0.7502492522432702,1.0,1.399905364406545,0.0626916000037454,0.00028716961982459046,0.0002609498673407123
naive-recalibrated-2c,this-work,user-certified,primary,5,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.2497507477567298,0.7502492522432702,0.7840020844189682,1.5054748560484847,0.06330599999637343,0.00017112465525522105,0.00017474558029306316
full-identity-reference,oracle,oracle-assumption,full-identity-reference,5,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,4.956236288206816,0.341562999994494,0.0,2.0720191381226908e-05
non-private-reference,oracle,non-private,diagnostic,5,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.06384850000904407,2.0359061771860802e-05,2.0359061771860802e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,5,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,2.0,unsafe-diagnostic,1.0,1.0,0.2497507477567298,0.7502492522432702,0.7840020844189682,3.0109497120969695,0.061458399999537505,0.00017112465525522105,0.0001522149263929152
stable-local-fallback,this-work,user-certified,primary,6,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.0338327275544192,0.05317440000362694,0.0003433797906984753,0.00032837245110946663
handle-only-drop-residual,this-work,user-certified,primary,6,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,0.25,0.25,0.0,0.171,2.6468355309429423,0.07715029999963008,0.0003502774922162124,0.0003472991558035668
unitscope-equal,this-work,user-certified,primary,6,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.25,0.75,1.0,1.234125294141487,0.06211710000934545,0.0003279256151780028,0.00031446731214350844
unitscope-tuned,this-work,user-certified,primary,6,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,0.25,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.25,0.75,1.0,1.4775454665759318,0.06493459999910556,0.00031470176648537357,0.00030337420465386875
naive-recalibrated-2c,this-work,user-certified,primary,6,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.25,0.75,0.7845074083701585,1.5898454490091882,0.06399319999036379,0.0002330035131466382,0.0002613080771938901
full-identity-reference,oracle,oracle-assumption,full-identity-reference,6,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,6.202996365326513,0.34969259999343194,0.0,1.2850918528840269e-05
non-private-reference,oracle,non-private,diagnostic,6,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.048359599997638725,1.9778675944231922e-05,1.9778675944231922e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,6,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,2.0,unsafe-diagnostic,1.0,1.0,0.25,0.75,0.7845074083701585,3.1796908980183765,0.07948770000075456,0.0002330035131466382,0.00023430487664142385
stable-local-fallback,this-work,user-certified,primary,7,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,0.9061581174813063,0.05065800000738818,0.00029812371205075773,0.00030109269557484315
handle-only-drop-residual,this-work,user-certified,primary,7,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,0.2489905787348587,0.2489905787348587,0.0,0.159,2.712025164932587,0.05836049999925308,0.0002846223146714596,0.00027679637021411603
unitscope-equal,this-work,user-certified,primary,7,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2489905787348587,0.7510094212651414,1.0,1.1719269678974065,0.07912989999749698,0.0002731998062954078,0.00027620871212300315
unitscope-tuned,this-work,user-certified,primary,7,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,0.25,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2489905787348587,0.7510094212651414,1.0,1.4531346131906053,0.061610999997355975,0.0002558037429352373,0.00025758780284107117
naive-recalibrated-2c,this-work,user-certified,primary,7,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.2489905787348587,0.7510094212651414,0.7794387621295568,1.593273850604433,0.06474709999747574,0.00018671624527446867,0.000208077437636893
full-identity-reference,oracle,oracle-assumption,full-identity-reference,7,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.436948704887834,0.4368274000007659,0.0,1.4522739286817305e-05
non-private-reference,oracle,non-private,diagnostic,7,16249f415d40cf804bb7ddd691a33bc7a05494b811a88a7245b6a31e930f95c8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.04889099999854807,1.717192581412382e-05,1.717192581412382e-05
