method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse
unitscope-equal,this-work,user-certified,primary,1,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.0,-1.0548994110669773e-18,-3.469446951953614e-17,0.0,3.122502256758253e-17,1.0,1.0,plan-c,1.0,1.0,0.2504168056018673,0.7495831943981327,1.0,1.454016013420899,0.06298629999218974,0.00033206341812707903,0.00036709063942780664
unitscope-tuned,this-work,user-certified,primary,1,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.75,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.0,-1.0548994110669773e-18,-3.469446951953614e-17,0.0,3.122502256758253e-17,1.0,1.0,plan-c,1.0,1.0,0.2504168056018673,0.7495831943981327,0.869667626275844,2.951392401617038,0.07875000000058208,0.00027493848200489353,0.00031008160314283334
naive-recalibrated-2c,this-work,user-certified,primary,1,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.0,-1.0548994110669773e-18,-3.469446951953614e-17,0.0,3.122502256758253e-17,2.0,2.0,plan-delta,2.0,1.0,0.2504168056018673,0.7495831943981327,0.7848730698769956,1.984807831198546,0.06921169999986887,0.00018614125493726872,0.0002784818373264262
full-identity-reference,oracle,oracle-assumption,full-identity-reference,1,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.0,-1.0548994110669773e-18,-3.469446951953614e-17,0.0,3.122502256758253e-17,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,6.152632961737046,0.34489920000487473,0.0,1.4585911827834763e-05
non-private-reference,oracle,non-private,diagnostic,1,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.0,-1.0548994110669773e-18,-3.469446951953614e-17,0.0,3.122502256758253e-17,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.05064159999892581,0.00013795007584864113,0.00013795007584864113
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,1,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.0,-1.0548994110669773e-18,-3.469446951953614e-17,0.0,3.122502256758253e-17,,2.0,unsafe-diagnostic,1.0,1.0,0.2504168056018673,0.7495831943981327,0.7848730698769956,3.969615662397092,0.06359320000046864,0.00018614125493726872,0.0002177256343040127
stable-local-fallback,this-work,user-certified,primary,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.0,1.154988925895715e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.1051820084478392,0.050253599998541176,0.0002974270203325418,0.0003347230342958996
handle-only-drop-residual,this-work,user-certified,primary,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.0,1.154988925895715e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,0.24983153638814015,0.24983153638814015,0.0,0.165,2.7306414419920393,0.05830520000017714,0.00030573673287741894,0.0003559622248594233
unitscope-equal,this-work,user-certified,primary,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.0,1.154988925895715e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.24983153638814015,0.7501684636118598,1.0,1.2673936285416991,0.06063420001009945,0.000282239535951935,0.00032210340062565463
unitscope-tuned,this-work,user-certified,primary,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.75,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.0,1.154988925895715e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.24983153638814015,0.7501684636118598,0.8640546936628977,2.5729841093788255,0.060215299992705695,0.00027106569133004835,0.00031995688042738045
naive-recalibrated-2c,this-work,user-certified,primary,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.0,1.154988925895715e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,2.0,2.0,plan-delta,2.0,1.0,0.24983153638814015,0.7501684636118598,0.7804364975019721,1.689212440448792,0.07984279999800492,0.00019008515051676037,0.00031340182650761126
full-identity-reference,oracle,oracle-assumption,full-identity-reference,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.0,1.154988925895715e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.397314953033132,0.34489700000267476,0.0,1.5944966299623317e-05
non-private-reference,oracle,non-private,diagnostic,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.0,1.154988925895715e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.046976799989352,0.00013100977267482925,0.00013100977267482925
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.0,1.154988925895715e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,,2.0,unsafe-diagnostic,1.0,1.0,0.24983153638814015,0.7501684636118598,0.7804364975019721,3.378424880897584,0.06314929999643937,0.00019008515051676037,0.00023579852221256248
stable-local-fallback,this-work,user-certified,primary,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.0,-1.028711510114199e-18,-3.469446951953614e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.2426967729710123,0.05238039999676403,0.00030815923294827104,0.00030351984379848175
handle-only-drop-residual,this-work,user-certified,primary,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.0,-1.028711510114199e-18,-3.469446951953614e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,0.248342175066313,0.248342175066313,0.0,0.171,3.0540348552703533,0.0603395000071032,0.00023443265292114165,0.0002373605681262899
unitscope-equal,this-work,user-certified,primary,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.0,-1.028711510114199e-18,-3.469446951953614e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.248342175066313,0.751657824933687,1.0,1.457289191475545,0.06195649999426678,0.0002875860126596214,0.000284578848213346
unitscope-tuned,this-work,user-certified,primary,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.75,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.0,-1.028711510114199e-18,-3.469446951953614e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.248342175066313,0.751657824933687,0.8694408322496749,2.92596838895456,0.06363229999260511,0.0002188566193650109,0.00022210107517887234
naive-recalibrated-2c,this-work,user-certified,primary,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.0,-1.028711510114199e-18,-3.469446951953614e-17,0.0,3.469446951953614e-17,2.0,2.0,plan-delta,2.0,1.0,0.248342175066313,0.751657824933687,0.7843953185955787,1.9726347195893421,0.06526229999144562,0.000135748980516641,0.000180461192385525
full-identity-reference,oracle,oracle-assumption,full-identity-reference,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.0,-1.028711510114199e-18,-3.469446951953614e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.864312315378012,0.37180399999488145,0.0,1.4295995470253786e-05
non-private-reference,oracle,non-private,diagnostic,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.0,-1.028711510114199e-18,-3.469446951953614e-17,0.0,3.469446951953614e-17,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.04919109999900684,0.00015609674033719014,0.00015609674033719014
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.0,-1.028711510114199e-18,-3.469446951953614e-17,0.0,3.469446951953614e-17,,2.0,unsafe-diagnostic,1.0,1.0,0.248342175066313,0.751657824933687,0.7843953185955787,3.9452694391786842,0.06618039999739267,0.000135748980516641,0.0001438090909808292
stable-local-fallback,this-work,user-certified,primary,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.0,5.071128886446145e-19,-3.0704605524789466e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.083410149901307,0.06877519999397919,0.0002817095259276297,0.00028710155712271754
handle-only-drop-residual,this-work,user-certified,primary,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.0,5.071128886446145e-19,-3.0704605524789466e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,0.2470039946737683,0.2470039946737683,0.0,0.158,3.014934876751891,0.06018440000480041,0.0002737620568974443,0.0003016309663547577
unitscope-equal,this-work,user-certified,primary,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.0,5.071128886446145e-19,-3.0704605524789466e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.2470039946737683,0.7529960053262317,1.0,1.2814357545618333,0.061412600000039674,0.0002623757249261574,0.00027161051531679123
unitscope-tuned,this-work,user-certified,primary,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.75,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.0,5.071128886446145e-19,-3.0704605524789466e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.2470039946737683,0.7529960053262317,0.8658346333853354,2.7742527878600804,0.06251659999543335,0.00023699995574012137,0.0002627325605977873
naive-recalibrated-2c,this-work,user-certified,primary,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.0,5.071128886446145e-19,-3.0704605524789466e-17,0.0,3.469446951953614e-17,2.0,2.0,plan-delta,2.0,1.0,0.2470039946737683,0.7529960053262317,0.781071242849714,1.8094991887638816,0.06704449999961071,0.00017088901169999782,0.0002596987163451178
full-identity-reference,oracle,oracle-assumption,full-identity-reference,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.0,5.071128886446145e-19,-3.0704605524789466e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.294312486165919,0.34348410001257434,0.0,1.5688479693467358e-05
non-private-reference,oracle,non-private,diagnostic,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.0,5.071128886446145e-19,-3.0704605524789466e-17,0.0,3.469446951953614e-17,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.07245579999289475,0.0001239313031695552,0.0001239313031695552
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.0,5.071128886446145e-19,-3.0704605524789466e-17,0.0,3.469446951953614e-17,,2.0,unsafe-diagnostic,1.0,1.0,0.2470039946737683,0.7529960053262317,0.781071242849714,3.618998377527763,0.06154099998821039,0.00017088901169999782,0.00019960538432909047
stable-local-fallback,this-work,user-certified,primary,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.0,1.3663741154931293e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.0438977417474122,0.05333209999662358,0.00031750520380998987,0.00029737474371108516
handle-only-drop-residual,this-work,user-certified,primary,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.0,1.3663741154931293e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,0.2497507477567298,0.2497507477567298,0.0,0.171,2.7977259066323,0.08105599999544211,0.00024763371422887036,0.0002273795657983053
unitscope-equal,this-work,user-certified,primary,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.0,1.3663741154931293e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.2497507477567298,0.7502492522432702,1.0,1.2665207438397876,0.07038760000432376,0.00029020017180224464,0.0002685134013655831
unitscope-tuned,this-work,user-certified,primary,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.75,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.0,1.3663741154931293e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.2497507477567298,0.7502492522432702,0.8705054715997915,2.6604426450499634,0.06390229999669828,0.00022531478172446116,0.00020456015609455696
naive-recalibrated-2c,this-work,user-certified,primary,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.0,1.3663741154931293e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,2.0,2.0,plan-delta,2.0,1.0,0.2497507477567298,0.7502492522432702,0.7840020844189682,1.769787470675994,0.06195970000408124,0.0001462583483626766,0.00016994794191770404
full-identity-reference,oracle,oracle-assumption,full-identity-reference,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.0,1.3663741154931293e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,4.939058273830325,0.33997820000513457,0.0,2.072019138122691e-05
non-private-reference,oracle,non-private,diagnostic,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.0,1.3663741154931293e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.04760740000347141,0.00016015770576871668,0.00016015770576871668
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.0,1.3663741154931293e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,,2.0,unsafe-diagnostic,1.0,1.0,0.2497507477567298,0.7502492522432702,0.7840020844189682,3.539574941351988,0.0813544999982696,0.0001462583483626766,0.0001373829537589634
stable-local-fallback,this-work,user-certified,primary,6,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.0,7.097370606525935e-19,-2.827599265842195e-17,0.0,3.001071613439888e-17,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.2515884215013988,0.06033670000033453,0.00030950944464253906,0.0002957190441592824
handle-only-drop-residual,this-work,user-certified,primary,6,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.0,7.097370606525935e-19,-2.827599265842195e-17,0.0,3.001071613439888e-17,1.0,1.0,plan-c,1.0,0.25,0.25,0.0,0.171,3.0065352103743197,0.06287890000385232,0.0003139081138769388,0.0003124555221887716
unitscope-equal,this-work,user-certified,primary,6,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.0,7.097370606525935e-19,-2.827599265842195e-17,0.0,3.001071613439888e-17,1.0,1.0,plan-c,1.0,1.0,0.25,0.75,1.0,1.3996198393000312,0.06300769999506883,0.00029647246380672327,0.0002846061105303244
unitscope-tuned,this-work,user-certified,primary,6,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.75,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.0,7.097370606525935e-19,-2.827599265842195e-17,0.0,3.001071613439888e-17,1.0,1.0,plan-c,1.0,1.0,0.25,0.75,0.872368079022615,2.7854686044000867,0.07815329999721143,0.00027920336338535415,0.00027729734456276474
naive-recalibrated-2c,this-work,user-certified,primary,6,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.0,7.097370606525935e-19,-2.827599265842195e-17,0.0,3.001071613439888e-17,2.0,2.0,plan-delta,2.0,1.0,0.25,0.75,0.7845074083701585,1.8661056086898156,0.0628967999946326,0.00019324941450909528,0.00022557765568687881
full-identity-reference,oracle,oracle-assumption,full-identity-reference,6,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.0,7.097370606525935e-19,-2.827599265842195e-17,0.0,3.001071613439888e-17,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,6.134257238903734,0.3425061000016285,0.0,1.285091852884027e-05
non-private-reference,oracle,non-private,diagnostic,6,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.0,7.097370606525935e-19,-2.827599265842195e-17,0.0,3.001071613439888e-17,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.05237529998703394,0.0001289734346239932,0.0001289734346239932
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,6,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.0,7.097370606525935e-19,-2.827599265842195e-17,0.0,3.001071613439888e-17,,2.0,unsafe-diagnostic,1.0,1.0,0.25,0.75,0.7845074083701585,3.732211217379631,0.06827629999315832,0.00019324941450909528,0.0001965626165691468
stable-local-fallback,this-work,user-certified,primary,7,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.0,4.720518100780509e-19,-3.122502256758253e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.1776583770122326,0.051104900005157106,0.0002929974196437496,0.0002990498753697523
handle-only-drop-residual,this-work,user-certified,primary,7,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.0,4.720518100780509e-19,-3.122502256758253e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,0.2489905787348587,0.2489905787348587,0.0,0.159,3.1155204972063433,0.061305000010179356,0.00029298049791032894,0.00028372370842988804
unitscope-equal,this-work,user-certified,primary,7,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.0,4.720518100780509e-19,-3.122502256758253e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.2489905787348587,0.7510094212651414,1.0,1.4039808835163128,0.06177970000135247,0.0002723002580975385,0.0002786606649898668
