method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse
stable-local-fallback,this-work,user-certified,primary,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,0.7612380472731914,0.06702599998970982,0.00025030551811063625,0.00028770447980262976
handle-only-drop-residual,this-work,user-certified,primary,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,0.24983153638814015,0.24983153638814015,0.0,0.165,2.368271626270829,0.05820010000024922,0.00023339624789324827,0.00027516908657856335
unitscope-equal,this-work,user-certified,primary,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,1.0,0.24983153638814015,0.7501684636118598,1.0,1.0452491249782294,0.0642364999948768,0.00022550556054670107,0.0002636059639231168
unitscope-tuned,this-work,user-certified,primary,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.75,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,1.0,0.24983153638814015,0.7501684636118598,0.7804364975019721,2.2145718321356944,0.06273189999046735,0.00020354601672690687,0.0002452187464606304
naive-recalibrated-2c,this-work,user-certified,primary,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,2.0,2.0,plan-delta,2.0,1.0,0.24983153638814015,0.7501684636118598,0.7804364975019721,1.3717633388356076,0.06307730000116862,0.00015531855570655168,0.00026349992350035414
full-identity-reference,oracle,oracle-assumption,full-identity-reference,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0.516,4.721322918786227,0.36360620000050403,0.0,1.5944966299623313e-05
non-private-reference,oracle,non-private,diagnostic,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.048107599999639206,1.1015862190418905e-05,1.1015862190418905e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,,2.0,unsafe-diagnostic,1.0,1.0,0.24983153638814015,0.7501684636118598,0.7804364975019721,2.7435266776712153,0.0611955000058515,0.00015531855570655168,0.00019346427330382962
stable-local-fallback,this-work,user-certified,primary,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.9,-0.9000000000000004,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,0.7050961059273406,0.05244719999609515,0.00019859609638861402,0.00020263674812657313
handle-only-drop-residual,this-work,user-certified,primary,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.9,-0.9000000000000004,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,0.248342175066313,0.248342175066313,0.0,0.171,2.614602755717951,0.07638329999463167,0.0001806201120965263,0.00018814889763820613
unitscope-equal,this-work,user-certified,primary,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.9,-0.9000000000000004,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,1.0,0.248342175066313,0.751657824933687,1.0,1.0284655261866489,0.06186850000813138,0.00017616173007035582,0.0001819984614313048
unitscope-tuned,this-work,user-certified,primary,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.75,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.9,-0.9000000000000004,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,1.0,0.248342175066313,0.751657824933687,0.7843953185955787,2.4132391805502684,0.06904420000500977,0.0001545017355725838,0.0001629998187038671
naive-recalibrated-2c,this-work,user-certified,primary,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.9,-0.9000000000000004,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,2.0,2.0,plan-delta,2.0,1.0,0.248342175066313,0.751657824933687,0.7843953185955787,1.459207258981604,0.06689669999468606,0.00012167735462015198,0.00016959310353150935
full-identity-reference,oracle,oracle-assumption,full-identity-reference,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.9,-0.9000000000000004,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0.492,4.429773747791029,0.34587430000829045,0.0,1.4295995470253785e-05
non-private-reference,oracle,non-private,diagnostic,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.9,-0.9000000000000004,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.06428839999716729,7.887719572790727e-06,7.887719572790727e-06
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.9,-0.9000000000000004,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,,2.0,unsafe-diagnostic,1.0,1.0,0.248342175066313,0.751657824933687,0.7843953185955787,2.918414517963208,0.07155629999761004,0.00012167735462015198,0.00013133923360557687
stable-local-fallback,this-work,user-certified,primary,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.9,-0.9000000000000001,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,0.7146678014478992,0.05236309999600053,0.000214111220776717,0.00021074043269207662
handle-only-drop-residual,this-work,user-certified,primary,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.9,-0.9000000000000001,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,0.2470039946737683,0.2470039946737683,0.0,0.158,2.5312096038571807,0.06347559999267105,0.00020730475002838348,0.00021184738577975743
unitscope-equal,this-work,user-certified,primary,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.9,-0.9000000000000001,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,1.0,0.2470039946737683,0.7529960053262317,1.0,0.9769933058580567,0.07957279999391176,0.00019394697389294146,0.0001946667060924128
unitscope-tuned,this-work,user-certified,primary,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.75,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.9,-0.9000000000000001,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,1.0,0.2470039946737683,0.7529960053262317,0.781071242849714,2.3274881299563766,0.06919799999741372,0.0001775036874439334,0.00018314618130719915
naive-recalibrated-2c,this-work,user-certified,primary,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.9,-0.9000000000000001,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,2.0,2.0,plan-delta,2.0,1.0,0.2470039946737683,0.7529960053262317,0.781071242849714,1.414615578279219,0.07301510000252165,0.00013974889671749667,0.00018790924758077984
full-identity-reference,oracle,oracle-assumption,full-identity-reference,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.9,-0.9000000000000001,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0.498,4.406583363971453,0.35954469999705907,0.0,1.568847969346736e-05
non-private-reference,oracle,non-private,diagnostic,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.9,-0.9000000000000001,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.052716200007125735,1.0537361302677552e-05,1.0537361302677552e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.9,-0.9000000000000001,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,,2.0,unsafe-diagnostic,1.0,1.0,0.2470039946737683,0.7529960053262317,0.781071242849714,2.829231156558438,0.08473329999833368,0.00013974889671749667,0.00014814059245567092
stable-local-fallback,this-work,user-certified,primary,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,0.6089912968355456,0.05395679999492131,0.00021396660609417995,0.00021047640938182886
handle-only-drop-residual,this-work,user-certified,primary,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,0.2497507477567298,0.2497507477567298,0.0,0.171,2.1727045299031866,0.06191090001084376,0.00017977467890441592,0.00017160160974108508
unitscope-equal,this-work,user-certified,primary,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,1.0,0.2497507477567298,0.7502492522432702,1.0,0.9425335681901852,0.06269360000442248,0.0001815693585840043,0.00017894341703328774
unitscope-tuned,this-work,user-certified,primary,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.75,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,1.0,0.2497507477567298,0.7502492522432702,0.7840020844189682,2.0360952959023644,0.08480680000502616,0.00015472818861617216,0.000147480602467457
naive-recalibrated-2c,this-work,user-certified,primary,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,2.0,2.0,plan-delta,2.0,1.0,0.2497507477567298,0.7502492522432702,0.7840020844189682,1.2371517802326448,0.06231300000217743,0.00011892271583315773,0.00015166364505700042
full-identity-reference,oracle,oracle-assumption,full-identity-reference,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0.4955,3.8202736264399024,0.3519534999941243,0.0,2.072019138122691e-05
non-private-reference,oracle,non-private,diagnostic,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.050164699991000816,8.711941169206713e-06,8.711941169206713e-06
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,,2.0,unsafe-diagnostic,1.0,1.0,0.2497507477567298,0.7502492522432702,0.7840020844189682,2.4743035604652897,0.06772189999173861,0.00011892271583315773,0.00011457298906385215
stable-local-fallback,this-work,user-certified,primary,6,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,0.8056516586821371,0.05508370000461582,0.0002271992682883091,0.00021478738259515372
handle-only-drop-residual,this-work,user-certified,primary,6,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,0.25,0.25,0.0,0.171,2.3888770772243477,0.059476900001754984,0.00024109684462758684,0.0002423429251395655
unitscope-equal,this-work,user-certified,primary,6,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,1.0,0.25,0.75,1.0,1.075756595449969,0.06202530000882689,0.00020918426829216085,0.00019797800103130332
unitscope-tuned,this-work,user-certified,primary,6,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.75,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,1.0,0.25,0.75,0.7845074083701585,2.210598881338635,0.06354269999428652,0.00020606649773088247,0.00020605844099107003
naive-recalibrated-2c,this-work,user-certified,primary,6,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,2.0,2.0,plan-delta,2.0,1.0,0.25,0.75,0.7845074083701585,1.3659466586725035,0.08740239999315236,0.00016105780132400792,0.0001962370097269898
full-identity-reference,oracle,oracle-assumption,full-identity-reference,6,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0.491,5.007544947809914,0.348236599995289,0.0,1.2850918528840272e-05
non-private-reference,oracle,non-private,diagnostic,6,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.0479407000093488,1.0277714121627626e-05,1.0277714121627626e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,6,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.9,-0.9000000000000002,-0.9000000000000001,-0.9000000000000001,-0.8999999999999999,,2.0,unsafe-diagnostic,1.0,1.0,0.25,0.75,0.7845074083701585,2.731893317345007,0.06247849999635946,0.00016105780132400792,0.00016579648699665856
stable-local-fallback,this-work,user-certified,primary,7,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.9,-0.9000000000000001,-0.9000000000000002,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,0.6673649659772528,0.08112819999223575,0.00017537660936622847,0.00017115947683948044
handle-only-drop-residual,this-work,user-certified,primary,7,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.9,-0.9000000000000001,-0.9000000000000002,-0.9000000000000001,-0.8999999999999999,1.0,1.0,plan-c,1.0,0.2489905787348587,0.2489905787348587,0.0,0.159,2.33989292530921,0.05929560000367928,0.00020082801284283913,0.00019216982256335663
