method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse
unitscope-equal,this-work,user-certified,primary,1,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.2504168056018673,0.7495831943981327,1.0,1.5938042146359022,0.0659699000098044,0.0003201953667699795,0.00035463585941420035
unitscope-tuned,this-work,user-certified,primary,1,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.4220718284749692,0.07219690000056289,0.000339854138319168,0.0003744912733191438
naive-recalibrated-2c,this-work,user-certified,primary,1,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.2504168056018673,0.7495831943981327,0.869667626275844,2.098653731298329,0.06329230000847019,0.0001891528735592102,0.00027687330715925145
full-identity-reference,oracle,oracle-assumption,full-identity-reference,1,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,6.191791907195553,0.3491799999901559,0.0,1.458591182783477e-05
non-private-reference,oracle,non-private,diagnostic,1,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.047518199993646704,0.00029665922348908705,0.00029665922348908705
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,1,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.2504168056018673,0.7495831943981327,0.869667626275844,4.197307462596658,0.06625599999097176,0.0001891528735592102,0.00021842717853139603
stable-local-fallback,this-work,user-certified,primary,2,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.283795017813014,0.0536154000001261,0.0002674601157690669,0.00030320860312770285
handle-only-drop-residual,this-work,user-certified,primary,2,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.24983153638814015,0.24983153638814015,0.0,0.483,2.8191781346261133,0.06032169998798054,0.0002949638826756075,0.0003507422709789124
unitscope-equal,this-work,user-certified,primary,2,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.24983153638814015,0.7501684636118598,1.0,1.3800731834999753,0.06055039999773726,0.0002575296175439853,0.0002966226387730443
unitscope-tuned,this-work,user-certified,primary,2,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.283795017813014,0.05261640000389889,0.0002674601157690669,0.00030320860312770285
naive-recalibrated-2c,this-work,user-certified,primary,2,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.24983153638814015,0.7501684636118598,0.8640546936628977,1.8119493156306758,0.08431440001004376,0.0001805417499244237,0.00031523414725364966
full-identity-reference,oracle,oracle-assumption,full-identity-reference,2,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.295137024976619,0.3691172999970149,0.0,1.5944966299623317e-05
non-private-reference,oracle,non-private,diagnostic,2,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.054175600002054125,0.0003269741341641768,0.0003269741341641768
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,2,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.24983153638814015,0.7501684636118598,0.8640546936628977,3.6238986312613517,0.06634140000096522,0.0001805417499244237,0.00023194298228941337
stable-local-fallback,this-work,user-certified,primary,3,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.468045163468242,0.051942599995527416,0.00028302816828983124,0.0002784463255959945
handle-only-drop-residual,this-work,user-certified,primary,3,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.248342175066313,0.248342175066313,0.0,0.498,3.228804787496229,0.0587253999983659,0.00021239040812972985,0.00021573685479771217
unitscope-equal,this-work,user-certified,primary,3,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.248342175066313,0.751657824933687,1.0,1.6303597844430455,0.0635753999958979,0.0002662088253306763,0.00026311884229024646
unitscope-tuned,this-work,user-certified,primary,3,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.468045163468242,0.053392599991639145,0.00028302816828983124,0.0002784463255959945
naive-recalibrated-2c,this-work,user-certified,primary,3,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.248342175066313,0.751657824933687,0.8694408322496749,2.1811256923486706,0.06188379999366589,0.00011645520047999552,0.00016460880640046128
full-identity-reference,oracle,oracle-assumption,full-identity-reference,3,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.856441850027313,0.3663044999993872,0.0,1.4295995470253783e-05
non-private-reference,oracle,non-private,diagnostic,3,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.049683299992466345,0.00037316482784021017,0.00037316482784021017
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,3,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.248342175066313,0.751657824933687,0.8694408322496749,4.362251384697341,0.06563950001145713,0.00011645520047999552,0.00012623600796997462
stable-local-fallback,this-work,user-certified,primary,4,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.254100800063172,0.050868000005721115,0.0002621982087321187,0.0002707301909047395
handle-only-drop-residual,this-work,user-certified,primary,4,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.2470039946737683,0.2470039946737683,0.0,0.484,3.1444084835539385,0.07529059999797028,0.00025597358424299,0.00028776597676556117
unitscope-equal,this-work,user-certified,primary,4,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.2470039946737683,0.7529960053262317,1.0,1.4192317334473903,0.06519429999752901,0.0002441909881722683,0.00025628417659487367
unitscope-tuned,this-work,user-certified,primary,4,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.254100800063172,0.06091810000361875,0.0002621982087321187,0.0002707301909047395
naive-recalibrated-2c,this-work,user-certified,primary,4,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.2470039946737683,0.7529960053262317,0.8658346333853354,1.9696823986256076,0.06380770000396296,0.00015749160597870287,0.000250132980847488
full-identity-reference,oracle,oracle-assumption,full-identity-reference,4,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.26557076972623,0.3412229999958072,0.0,1.5688479693467358e-05
non-private-reference,oracle,non-private,diagnostic,4,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.06643000000622123,0.00029239876499553873,0.00029239876499553873
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,4,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.2470039946737683,0.7529960053262317,0.8658346333853354,3.939364797251215,0.06146390001231339,0.00015749160597870287,0.00018812381371962806
stable-local-fallback,this-work,user-certified,primary,5,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.2235771090623624,0.05130960000678897,0.00028871576927067124,0.0002759135971654858
handle-only-drop-residual,this-work,user-certified,primary,5,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.2497507477567298,0.2497507477567298,0.0,0.503,2.993446163690341,0.05857770000875462,0.00025128657748195064,0.00023806906386056117
unitscope-equal,this-work,user-certified,primary,5,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.2497507477567298,0.7502492522432702,1.0,1.3827597174979527,0.07775250000122469,0.00026940153191516676,0.0002541210401767836
unitscope-tuned,this-work,user-certified,primary,5,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.2235771090623624,0.05285839999851305,0.00028871576927067124,0.0002759135971654858
naive-recalibrated-2c,this-work,user-certified,primary,5,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.2497507477567298,0.7502492522432702,0.8705054715997915,1.9377001874401731,0.06176399999822024,0.00014980937635030814,0.00018848455894747825
full-identity-reference,oracle,oracle-assumption,full-identity-reference,5,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,4.900313708090785,0.3392069999972591,0.0,2.0720191381226914e-05
non-private-reference,oracle,non-private,diagnostic,5,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.04778049999731593,0.00037868898204593726,0.00037868898204593726
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,5,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.2497507477567298,0.7502492522432702,0.8705054715997915,3.8754003748803463,0.07616550000966527,0.00014980937635030814,0.00014842677626766628
stable-local-fallback,this-work,user-certified,primary,6,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.4264540794767235,0.05056860001059249,0.00028754408626291514,0.0002750728853086121
handle-only-drop-residual,this-work,user-certified,primary,6,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.25,0.25,0.0,0.509,3.373795288592021,0.05768880000687204,0.000280543066382672,0.00028216691237189687
unitscope-equal,this-work,user-certified,primary,6,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.25,0.75,1.0,1.5553758356289826,0.061045099995681085,0.0002739117199916459,0.0002637909924766464
unitscope-tuned,this-work,user-certified,primary,6,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.4264540794767235,0.0700042999960715,0.00028754408626291514,0.0002750728853086121
naive-recalibrated-2c,this-work,user-certified,primary,6,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.25,0.75,0.872368079022615,2.1441314747486087,0.06154910000623204,0.0001689243151833494,0.0002077168315784201
full-identity-reference,oracle,oracle-assumption,full-identity-reference,6,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,6.087290900090361,0.33828989999892656,0.0,1.2850918528840269e-05
non-private-reference,oracle,non-private,diagnostic,6,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.051079199998639524,0.0002852027932584723,0.0002852027932584723
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,6,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.25,0.75,0.872368079022615,4.288262949497217,0.06586839999363292,0.0001689243151833494,0.00017546965485204448
stable-local-fallback,this-work,user-certified,primary,7,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.4250707524402246,0.05041930000879802,0.0002935444762329301,0.0003015428218663007
handle-only-drop-residual,this-work,user-certified,primary,7,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.2489905787348587,0.2489905787348587,0.0,0.48,3.417362711479657,0.05845399999816436,0.0003063772655682453,0.0002972158632862067
unitscope-equal,this-work,user-certified,primary,7,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.2489905787348587,0.7510094212651414,1.0,1.6110655865556072,0.061148699998739175,0.00027610245594446585,0.0002847848488650611
unitscope-tuned,this-work,user-certified,primary,7,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.4250707524402246,0.052708099989104085,0.0002935444762329301,0.0003015428218663007
naive-recalibrated-2c,this-work,user-certified,primary,7,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.2489905787348587,0.7510094212651414,0.8636244426960399,2.191502636723524,0.07877369999187067,0.00019085646875976813,0.0002038859752359605
full-identity-reference,oracle,oracle-assumption,full-identity-reference,7,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.863097158414657,0.3430056000070181,0.0,1.4522739286817305e-05
non-private-reference,oracle,non-private,diagnostic,7,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.052102100002230145,0.0003348545638978928,0.0003348545638978928
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,7,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.2489905787348587,0.7510094212651414,0.8636244426960399,4.383005273447048,0.06540920000406913,0.00019085646875976813,0.00018284848271104702
stable-local-fallback,this-work,user-certified,primary,8,c9666d92f54946afd0d7939364a7c039fd43c592f9b82d70e359b08e301f2cf4,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.4369047990323,0.07673539999814238,0.00038495759678174507,0.000449667408531608
