method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse
full-identity-reference,oracle,oracle-assumption,full-identity-reference,3,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.856441850027313,0.333107900005416,0.0,1.4295995470253783e-05
non-private-reference,oracle,non-private,diagnostic,3,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.04524120000132825,0.00037316482784021017,0.00037316482784021017
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,3,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.248342175066313,0.751657824933687,0.8694408322496749,4.362251384697341,0.0813890999997966,0.00011645520047999552,0.00012623600796997462
stable-local-fallback,this-work,user-certified,primary,4,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.254100800063172,0.050333699997281656,0.0002621982087321187,0.0002707301909047395
handle-only-drop-residual,this-work,user-certified,primary,4,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.2470039946737683,0.2470039946737683,0.0,0.484,3.1444084835539385,0.056837299998733215,0.00025597358424299,0.00028776597676556117
unitscope-equal,this-work,user-certified,primary,4,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.2470039946737683,0.7529960053262317,1.0,1.4192317334473903,0.06103940001048613,0.0002441909881722683,0.00025628417659487367
unitscope-tuned,this-work,user-certified,primary,4,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.2470039946737683,0.2470039946737683,0.0,0.484,3.1444084835539385,0.07804890000261366,0.00025597358424299,0.00028776597676556117
naive-recalibrated-2c,this-work,user-certified,primary,4,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.2470039946737683,0.7529960053262317,0.8658346333853354,1.9696823986256076,0.061170300003141165,0.00015749160597870287,0.000250132980847488
full-identity-reference,oracle,oracle-assumption,full-identity-reference,4,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.26557076972623,0.34366690000751987,0.0,1.5688479693467358e-05
non-private-reference,oracle,non-private,diagnostic,4,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.04589589999523014,0.00029239876499553873,0.00029239876499553873
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,4,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.2470039946737683,0.7529960053262317,0.8658346333853354,3.939364797251215,0.060338499999488704,0.00015749160597870287,0.00018812381371962806
stable-local-fallback,this-work,user-certified,primary,5,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.2235771090623624,0.05014560000563506,0.00028871576927067124,0.0002759135971654858
handle-only-drop-residual,this-work,user-certified,primary,5,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.2497507477567298,0.2497507477567298,0.0,0.503,2.993446163690341,0.05701680001220666,0.00025128657748195064,0.00023806906386056117
unitscope-equal,this-work,user-certified,primary,5,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.2497507477567298,0.7502492522432702,1.0,1.3827597174979527,0.06046740000601858,0.00026940153191516676,0.0002541210401767836
unitscope-tuned,this-work,user-certified,primary,5,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.2497507477567298,0.2497507477567298,0.0,0.503,2.993446163690341,0.05835609999485314,0.00025128657748195064,0.00023806906386056117
naive-recalibrated-2c,this-work,user-certified,primary,5,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.2497507477567298,0.7502492522432702,0.8705054715997915,1.9377001874401731,0.08113739998952951,0.00014980937635030814,0.00018848455894747825
full-identity-reference,oracle,oracle-assumption,full-identity-reference,5,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,4.900313708090785,0.33601199999975506,0.0,2.0720191381226914e-05
non-private-reference,oracle,non-private,diagnostic,5,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.04775359999621287,0.00037868898204593726,0.00037868898204593726
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,5,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.2497507477567298,0.7502492522432702,0.8705054715997915,3.8754003748803463,0.06132539999089204,0.00014980937635030814,0.00014842677626766628
stable-local-fallback,this-work,user-certified,primary,6,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.4264540794767235,0.06571059999987483,0.00028754408626291514,0.0002750728853086121
handle-only-drop-residual,this-work,user-certified,primary,6,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.25,0.25,0.0,0.509,3.373795288592021,0.06119500000204425,0.000280543066382672,0.00028216691237189687
unitscope-equal,this-work,user-certified,primary,6,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.25,0.75,1.0,1.5553758356289826,0.06229210000310559,0.0002739117199916459,0.0002637909924766464
unitscope-tuned,this-work,user-certified,primary,6,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.25,0.25,0.0,0.509,3.373795288592021,0.05949569999938831,0.000280543066382672,0.00028216691237189687
naive-recalibrated-2c,this-work,user-certified,primary,6,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.25,0.75,0.872368079022615,2.1441314747486087,0.06362429998989683,0.0001689243151833494,0.0002077168315784201
full-identity-reference,oracle,oracle-assumption,full-identity-reference,6,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,6.087290900090361,0.337313299998641,0.0,1.2850918528840269e-05
non-private-reference,oracle,non-private,diagnostic,6,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.06255319999763742,0.0002852027932584723,0.0002852027932584723
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,6,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.25,0.75,0.872368079022615,4.288262949497217,0.06056969999917783,0.0001689243151833494,0.00017546965485204448
stable-local-fallback,this-work,user-certified,primary,7,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.4250707524402246,0.05088909999176394,0.0002935444762329301,0.0003015428218663007
handle-only-drop-residual,this-work,user-certified,primary,7,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.2489905787348587,0.2489905787348587,0.0,0.48,3.417362711479657,0.07583899999735877,0.0003063772655682453,0.0002972158632862067
unitscope-equal,this-work,user-certified,primary,7,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.2489905787348587,0.7510094212651414,1.0,1.6110655865556072,0.060454000005847774,0.00027610245594446585,0.0002847848488650611
unitscope-tuned,this-work,user-certified,primary,7,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.2489905787348587,0.2489905787348587,0.0,0.48,3.417362711479657,0.06097639999643434,0.0003063772655682453,0.0002972158632862067
naive-recalibrated-2c,this-work,user-certified,primary,7,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.2489905787348587,0.7510094212651414,0.8636244426960399,2.191502636723524,0.05974269998841919,0.00019085646875976813,0.0002038859752359605
full-identity-reference,oracle,oracle-assumption,full-identity-reference,7,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.863097158414657,0.3387086000002455,0.0,1.4522739286817305e-05
non-private-reference,oracle,non-private,diagnostic,7,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.046203100006096065,0.0003348545638978928,0.0003348545638978928
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,7,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.2489905787348587,0.7510094212651414,0.8636244426960399,4.383005273447048,0.0772346000012476,0.00019085646875976813,0.00018284848271104702
stable-local-fallback,this-work,user-certified,primary,8,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,0.5,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.4369047990323,0.05274490000738297,0.00038495759678174507,0.000449667408531608
