method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse
stable-local-fallback,this-work,user-certified,primary,0,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.499,0.9,0.9000000000000001,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.3081867526944897,0.06831420000526123,0.00028857065636634635,0.0002867414956175202
handle-only-drop-residual,this-work,user-certified,primary,0,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.499,0.9,0.9000000000000001,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,0.24833222148098733,0.24833222148098733,0.0,0.489,2.9738962009252665,0.057547600008547306,0.00022363929468757163,0.00022127510977134875
unitscope-equal,this-work,user-certified,primary,0,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.499,0.9,0.9000000000000001,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,1.0,0.24833222148098733,0.7516677785190127,1.0,1.4943619196673472,0.0599075000063749,0.00026178248465796817,0.0002614862644123411
unitscope-tuned,this-work,user-certified,primary,0,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.499,0.9,0.9000000000000001,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,0.24833222148098733,0.24833222148098733,0.0,0.489,2.9738962009252665,0.058887099992716685,0.00022363929468757163,0.00022127510977134875
naive-recalibrated-2c,this-work,user-certified,primary,0,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.499,0.9,0.9000000000000001,0.8999999999999999,0.9000000000000001,0.9000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.24833222148098733,0.7516677785190127,0.86696172871648,2.0040512030289883,0.06111789999704342,0.00013081937619809623,0.00018087162521951568
full-identity-reference,oracle,oracle-assumption,full-identity-reference,0,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.499,0.9,0.9000000000000001,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.020101177068899,0.3339914999960456,0.0,1.9925347562214553e-05
non-private-reference,oracle,non-private,diagnostic,0,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.499,0.9,0.9000000000000001,0.8999999999999999,0.9000000000000001,0.9000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.06293740001274273,0.0004865900422117025,0.0004865900422117025
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,0,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.499,0.9,0.9000000000000001,0.8999999999999999,0.9000000000000001,0.9000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.24833222148098733,0.7516677785190127,0.86696172871648,4.008102406057977,0.06093500000133645,0.00013081937619809623,0.00013592015314659142
stable-local-fallback,this-work,user-certified,primary,1,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.9,0.9000000000000001,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.5185492072199989,0.05194829999527428,0.00032976740258128083,0.0003636077631473731
handle-only-drop-residual,this-work,user-certified,primary,1,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.9,0.9000000000000001,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,0.2504168056018673,0.2504168056018673,0.0,0.502,2.9948249781768332,0.07514739999896847,0.0003264998365914482,0.0003563997796345184
unitscope-equal,this-work,user-certified,primary,1,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.9,0.9000000000000001,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,1.0,0.2504168056018673,0.7495831943981327,1.0,1.6702537751562132,0.06214749999344349,0.00031147851289295956,0.0003448971429388229
unitscope-tuned,this-work,user-certified,primary,1,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.9,0.9000000000000001,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,0.2504168056018673,0.2504168056018673,0.0,0.502,2.9948249781768332,0.05901349999476224,0.0003264998365914482,0.0003563997796345184
naive-recalibrated-2c,this-work,user-certified,primary,1,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.9,0.9000000000000001,0.8999999999999999,0.9000000000000001,0.9000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.2504168056018673,0.7495831943981327,0.869667626275844,2.0605030856258546,0.060185599999385886,0.0001871296503784335,0.0002665876142167795
full-identity-reference,oracle,oracle-assumption,full-identity-reference,1,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.9,0.9000000000000001,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,6.192408594129792,0.3343752999935532,0.0,1.4585911827834768e-05
non-private-reference,oracle,non-private,diagnostic,1,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.9,0.9000000000000001,0.8999999999999999,0.9000000000000001,0.9000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.04541399999288842,0.00040806765112884184,0.00040806765112884184
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,1,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.9,0.9000000000000001,0.8999999999999999,0.9000000000000001,0.9000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.2504168056018673,0.7495831943981327,0.869667626275844,4.121006171251709,0.07680189999518916,0.0001871296503784335,0.00021227272046977174
stable-local-fallback,this-work,user-certified,primary,2,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.9,0.9000000000000002,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.42823587143636,0.049024799998733215,0.0002461192254458169,0.0002802287852622787
handle-only-drop-residual,this-work,user-certified,primary,2,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.9,0.9000000000000002,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,0.24983153638814015,0.24983153638814015,0.0,0.483,2.759800273932113,0.05939290000242181,0.00028619572942516875,0.00034607134858257273
unitscope-equal,this-work,user-certified,primary,2,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.9,0.9000000000000002,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,1.0,0.24983153638814015,0.7501684636118598,1.0,1.47308177613338,0.060553200004505925,0.0002398176732182913,0.000277999006181746
unitscope-tuned,this-work,user-certified,primary,2,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.9,0.9000000000000002,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,0.24983153638814015,0.24983153638814015,0.0,0.483,2.759800273932113,0.07784720000927337,0.00028619572942516875,0.00034607134858257273
naive-recalibrated-2c,this-work,user-certified,primary,2,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.9,0.9000000000000002,0.8999999999999999,0.9000000000000001,0.9000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.24983153638814015,0.7501684636118598,0.8640546936628977,1.8487812970129838,0.06144079999648966,0.000173014512265942,0.00031702204369872875
full-identity-reference,oracle,oracle-assumption,full-identity-reference,2,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.9,0.9000000000000002,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.212578809869084,0.3453900999884354,0.0,1.5944966299623313e-05
non-private-reference,oracle,non-private,diagnostic,2,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.9,0.9000000000000002,0.8999999999999999,0.9000000000000001,0.9000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.04576880000240635,0.0005379050406584901,0.0005379050406584901
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,2,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.9,0.9000000000000002,0.8999999999999999,0.9000000000000001,0.9000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.24983153638814015,0.7501684636118598,0.8640546936628977,3.6975625940259675,0.060751600001822226,0.000173014512265942,0.00022907331168271208
stable-local-fallback,this-work,user-certified,primary,3,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.9,0.9000000000000004,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.6094004688296766,0.04984289999993052,0.0002613717330772002,0.0002576158055466924
handle-only-drop-residual,this-work,user-certified,primary,3,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.9,0.9000000000000004,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,0.248342175066313,0.248342175066313,0.0,0.498,3.177222927100646,0.05844269999943208,0.00020721717272602545,0.00020981157556850905
unitscope-equal,this-work,user-certified,primary,3,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.9,0.9000000000000004,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,1.0,0.248342175066313,0.751657824933687,1.0,1.7344586298921612,0.060825199994724244,0.0002467257276148909,0.00024433874002149816
unitscope-tuned,this-work,user-certified,primary,3,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.9,0.9000000000000004,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,0.248342175066313,0.248342175066313,0.0,0.498,3.177222927100646,0.06209079999825917,0.00020721717272602545,0.00020981157556850905
naive-recalibrated-2c,this-work,user-certified,primary,3,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.9,0.9000000000000004,0.8999999999999999,0.9000000000000001,0.9000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.248342175066313,0.751657824933687,0.8694408322496749,2.2232170815401675,0.08032019999518525,0.00010880846091149402,0.00015701589770249758
full-identity-reference,oracle,oracle-assumption,full-identity-reference,3,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.9,0.9000000000000004,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.786137304739674,0.3351678000035463,0.0,1.4295995470253786e-05
non-private-reference,oracle,non-private,diagnostic,3,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.9,0.9000000000000004,0.8999999999999999,0.9000000000000001,0.9000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.05391119999694638,0.0005674025328678669,0.0005674025328678669
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,3,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.9,0.9000000000000004,0.8999999999999999,0.9000000000000001,0.9000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.248342175066313,0.751657824933687,0.8694408322496749,4.446434163080335,0.06301490000623744,0.00010880846091149402,0.000118616183836742
stable-local-fallback,this-work,user-certified,primary,4,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.9,0.9000000000000001,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.3642499289684005,0.05053119998774491,0.00024864240605304664,0.0002597462688256818
handle-only-drop-residual,this-work,user-certified,primary,4,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.9,0.9000000000000001,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,0.2470039946737683,0.2470039946737683,0.0,0.484,3.0577488572120286,0.05713339999783784,0.00023878863080380462,0.0002684991892205207
unitscope-equal,this-work,user-certified,primary,4,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.9,0.9000000000000001,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,1.0,0.2470039946737683,0.7529960053262317,1.0,1.515005116280569,0.059499599999981,0.00023033339926893494,0.0002444858387572309
unitscope-tuned,this-work,user-certified,primary,4,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.9,0.9000000000000001,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,0.2470039946737683,0.2470039946737683,0.0,0.484,3.0577488572120286,0.05737320000480395,0.00023878863080380462,0.0002684991892205207
naive-recalibrated-2c,this-work,user-certified,primary,4,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.9,0.9000000000000001,0.8999999999999999,0.9000000000000001,0.9000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.2470039946737683,0.7529960053262317,0.8658346333853354,2.0035868952747427,0.058767100010300055,0.00014398266286512316,0.00022875710471688667
full-identity-reference,oracle,oracle-assumption,full-identity-reference,4,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.9,0.9000000000000001,0.8999999999999999,0.9000000000000001,0.9000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.223776436847982,0.3532188999961363,0.0,1.5688479693467358e-05
