method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse
unitscope-equal,this-work,user-certified,primary,1,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2504168056018673,0.7495831943981327,1.0,1.2688573862020593,0.06044810000457801,0.0003448053624260204,0.0003800030699024888
unitscope-tuned,this-work,user-certified,primary,1,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.9,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2504168056018673,0.7495831943981327,0.7848730698769956,2.8600731659389607,0.06102870000177063,0.0002852628970283792,0.0003206938177904943
naive-recalibrated-2c,this-work,user-certified,primary,1,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.2504168056018673,0.7495831943981327,0.7848730698769956,1.7633463107409184,0.07268479999038391,0.00019227468816491975,0.000285018809856135
full-identity-reference,oracle,oracle-assumption,full-identity-reference,1,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,6.056464154250676,0.3422567999950843,0.0,1.4585911827834761e-05
non-private-reference,oracle,non-private,diagnostic,1,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.047202600006130524,2.1400892108823e-05,2.1400892108823e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,1,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,2.0,unsafe-diagnostic,1.0,1.0,0.2504168056018673,0.7495831943981327,0.7848730698769956,3.526692621481837,0.07499310000275727,0.00019227468816491975,0.00022406083718269263
stable-local-fallback,this-work,user-certified,primary,2,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,0.924537833984859,0.04996660001052078,0.0003407320534019224,0.0003796357662149843
handle-only-drop-residual,this-work,user-certified,primary,2,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,0.24983153638814015,0.24983153638814015,0.0,0.165,2.5697227086212497,0.058699500004877336,0.00032926585376633587,0.0003752571760662392
unitscope-equal,this-work,user-certified,primary,2,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.24983153638814015,0.7501684636118598,1.0,1.155641627542502,0.061746699997456744,0.0003181404345480115,0.00035875148040726164
unitscope-tuned,this-work,user-certified,primary,2,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.9,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.24983153638814015,0.7501684636118598,0.7804364975019721,2.519166339371971,0.07919330000004265,0.00031364667801446857,0.00035940281243739594
naive-recalibrated-2c,this-work,user-certified,primary,2,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.24983153638814015,0.7501684636118598,0.7804364975019721,1.5347550561038685,0.06331449998833705,0.00021756577785647218,0.0003328948194595579
full-identity-reference,oracle,oracle-assumption,full-identity-reference,2,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.547227003909157,0.3407388999912655,0.0,1.5944966299623313e-05
non-private-reference,oracle,non-private,diagnostic,2,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.04810960000031628,1.9626166275950645e-05,1.9626166275950645e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,2,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,2.0,unsafe-diagnostic,1.0,1.0,0.24983153638814015,0.7501684636118598,0.7804364975019721,3.069510112207737,0.061371899995720014,0.00021756577785647218,0.0002592853323583917
stable-local-fallback,this-work,user-certified,primary,3,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,0.9721511344442122,0.050659800006542355,0.00033777070877502954,0.0003339809490044035
handle-only-drop-residual,this-work,user-certified,primary,3,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,0.248342175066313,0.248342175066313,0.0,0.171,2.806541618774093,0.05838950000179466,0.00027400856060610197,0.00027616702710889034
unitscope-equal,this-work,user-certified,primary,3,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.248342175066313,0.751657824933687,1.0,1.2475846711238383,0.06028750000405125,0.0003117955079325806,0.00030975914257597327
unitscope-tuned,this-work,user-certified,primary,3,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.9,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.248342175066313,0.751657824933687,0.7843953185955787,2.757648236911481,0.06169600000430364,0.0002634616141330164,0.00026597819888934493
naive-recalibrated-2c,this-work,user-certified,primary,3,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.248342175066313,0.751657824933687,0.7843953185955787,1.699214497034234,0.07878419999906328,0.00017803315131484056,0.00021816610063934137
full-identity-reference,oracle,oracle-assumption,full-identity-reference,3,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.832906806665271,0.3435479000036139,0.0,1.4295995470253785e-05
non-private-reference,oracle,non-private,diagnostic,3,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.048823899996932596,1.9455592825441785e-05,1.9455592825441785e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,3,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,2.0,unsafe-diagnostic,1.0,1.0,0.248342175066313,0.751657824933687,0.7843953185955787,3.398428994068468,0.06349410000257194,0.00017803315131484056,0.00018380363050683716
stable-local-fallback,this-work,user-certified,primary,4,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,0.8860031641641676,0.05094950000056997,0.00030788704423324463,0.00030912122786665207
handle-only-drop-residual,this-work,user-certified,primary,4,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,0.2470039946737683,0.2470039946737683,0.0,0.158,2.7720857318362926,0.059236900007817894,0.00029452354663520876,0.00031286111590288386
unitscope-equal,this-work,user-certified,primary,4,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2470039946737683,0.7529960053262317,1.0,1.1253838959809148,0.06159589999879245,0.00028545266528645435,0.0002906923384264009
unitscope-tuned,this-work,user-certified,primary,4,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.9,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2470039946737683,0.7529960053262317,0.781071242849714,2.6895723118364683,0.061864400006015785,0.0002790645654500497,0.0002975236087432384
naive-recalibrated-2c,this-work,user-certified,primary,4,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.2470039946737683,0.7529960053262317,0.781071242849714,1.5972425037093,0.0629583999980241,0.000195405291777269,0.00026876021699304175
full-identity-reference,oracle,oracle-assumption,full-identity-reference,4,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.316018984985005,0.362774499997613,0.0,1.5688479693467358e-05
non-private-reference,oracle,non-private,diagnostic,4,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.04846920000272803,1.7734293747834803e-05,1.7734293747834803e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,4,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,2.0,unsafe-diagnostic,1.0,1.0,0.2470039946737683,0.7529960053262317,0.781071242849714,3.1944850074186,0.06086430000141263,0.000195405291777269,0.00021639427469168803
stable-local-fallback,this-work,user-certified,primary,5,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,0.8260393813678033,0.07541820000915322,0.00035345593353924886,0.0003275059370719002
handle-only-drop-residual,this-work,user-certified,primary,5,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,0.2497507477567298,0.2497507477567298,0.0,0.171,2.468581982073106,0.06283239999902435,0.0002693193428255407,0.00024172784498817124
unitscope-equal,this-work,user-certified,primary,5,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2497507477567298,0.7502492522432702,1.0,1.1149614873773162,0.06329250000999309,0.0003163099924453685,0.000289926305999438
unitscope-tuned,this-work,user-certified,primary,5,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.9,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2497507477567298,0.7502492522432702,0.7840020844189682,2.4447049304855883,0.06343090000154916,0.0002568424424338646,0.00022972776033721056
naive-recalibrated-2c,this-work,user-certified,primary,5,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.2497507477567298,0.7502492522432702,0.7840020844189682,1.5054748560484847,0.06319800000346731,0.00017112465525522105,0.00017474558029306316
full-identity-reference,oracle,oracle-assumption,full-identity-reference,5,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,4.956236288206816,0.3460510000004433,0.0,2.0720191381226908e-05
non-private-reference,oracle,non-private,diagnostic,5,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.08364490000531077,2.0359061771860802e-05,2.0359061771860802e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,5,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,2.0,unsafe-diagnostic,1.0,1.0,0.2497507477567298,0.7502492522432702,0.7840020844189682,3.0109497120969695,0.0641137000056915,0.00017112465525522105,0.0001522149263929152
stable-local-fallback,this-work,user-certified,primary,6,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.0338327275544192,0.052756399993086234,0.0003433797906984753,0.00032837245110946663
handle-only-drop-residual,this-work,user-certified,primary,6,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,0.25,0.25,0.0,0.171,2.6468355309429423,0.07668499999272171,0.0003502774922162124,0.0003472991558035668
unitscope-equal,this-work,user-certified,primary,6,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.25,0.75,1.0,1.234125294141487,0.0610787000041455,0.0003279256151780028,0.00031446731214350844
unitscope-tuned,this-work,user-certified,primary,6,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.9,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.25,0.75,0.7845074083701585,2.581285990227581,0.06124120000458788,0.0003347463287547023,0.0003314207913031167
naive-recalibrated-2c,this-work,user-certified,primary,6,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.25,0.75,0.7845074083701585,1.5898454490091882,0.06167500000447035,0.0002330035131466382,0.0002613080771938901
full-identity-reference,oracle,oracle-assumption,full-identity-reference,6,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,6.202996365326513,0.3383849000092596,0.0,1.2850918528840269e-05
non-private-reference,oracle,non-private,diagnostic,6,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.0500393999973312,1.9778675944231922e-05,1.9778675944231922e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,6,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,2.0,unsafe-diagnostic,1.0,1.0,0.25,0.75,0.7845074083701585,3.1796908980183765,0.08245479999459349,0.0002330035131466382,0.00023430487664142385
stable-local-fallback,this-work,user-certified,primary,7,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,0.9061581174813063,0.052249500004108995,0.00029812371205075773,0.00030109269557484315
handle-only-drop-residual,this-work,user-certified,primary,7,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,0.2489905787348587,0.2489905787348587,0.0,0.159,2.712025164932587,0.05894529999932274,0.0002846223146714596,0.00027679637021411603
unitscope-equal,this-work,user-certified,primary,7,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2489905787348587,0.7510094212651414,1.0,1.1719269678974065,0.06072570000833366,0.0002731998062954078,0.00027620871212300315
unitscope-tuned,this-work,user-certified,primary,7,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.9,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2489905787348587,0.7510094212651414,0.7794387621295568,2.6522124849483624,0.07724420000158716,0.0002688336209349109,0.00026240988673225643
naive-recalibrated-2c,this-work,user-certified,primary,7,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.2489905787348587,0.7510094212651414,0.7794387621295568,1.593273850604433,0.06097530000261031,0.00018671624527446867,0.000208077437636893
full-identity-reference,oracle,oracle-assumption,full-identity-reference,7,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.436948704887834,0.337803200003691,0.0,1.4522739286817305e-05
non-private-reference,oracle,non-private,diagnostic,7,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.045748999997158535,1.717192581412382e-05,1.717192581412382e-05
