method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,mixed_local_slots,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,partial_handle_units,local_atom_units,local_mixed_units,active_units,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse,reported_method,gate_lambda,cell_hash
stable-local-fallback,this-work,user-certified,primary,606,61281cf21838450771dc2c92c07d268360bebcbf62bcf1d81d3c6c6e41708ea7,0.0,2,8,1.0,0.75,0.5,0.75,0.5,0.75,0.75,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,0,1750,1750,1.0,0.45681969415254703,0.029294000007212162,0.000640522267869097,0.0007072694163178679,stable-local-fallback,0.0,24d5757e31705ca9924e94d79775551c852ba7b2794010536a3cf558cb0c338f
unitscope-tuned,this-work,user-certified,primary,606,61281cf21838450771dc2c92c07d268360bebcbf62bcf1d81d3c6c6e41708ea7,0.75,2,8,1.0,0.75,0.5,0.75,0.5,0.75,0.75,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.37857142857142856,0.6214285714285714,1325,0,1551,2876,1.0,2.556864385952836,0.041108000034000725,0.000397180345333736,0.0004487479700983119,ungated-unitscope-lambda075,0.75,24d5757e31705ca9924e94d79775551c852ba7b2794010536a3cf558cb0c338f
unitscope-tuned,this-work,user-certified,primary,606,61281cf21838450771dc2c92c07d268360bebcbf62bcf1d81d3c6c6e41708ea7,0.75,2,8,1.0,0.75,0.5,0.75,0.5,0.75,0.75,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.37857142857142856,0.6214285714285714,1325,0,1551,2876,1.0,2.556864385952836,0.04093260003719479,0.000397180345333736,0.0004487479700983119,gated-unitscope,0.75,24d5757e31705ca9924e94d79775551c852ba7b2794010536a3cf558cb0c338f
