dataset,seed,method,round,metric_name,metric_value,run_id
movielens1m,418,naive-recalibrated-2c,0,user_macro_accuracy,0.49539024342287735,d0c123e71352994882e913b297c07422d3437849f2e966af32350695acb0d607
movielens1m,418,naive-recalibrated-2c,10,user_macro_accuracy,0.4828575912550455,d0c123e71352994882e913b297c07422d3437849f2e966af32350695acb0d607
movielens1m,418,naive-recalibrated-2c,20,user_macro_accuracy,0.48845692364730087,d0c123e71352994882e913b297c07422d3437849f2e966af32350695acb0d607
movielens1m,418,naive-recalibrated-2c,30,user_macro_accuracy,0.5082578945364398,d0c123e71352994882e913b297c07422d3437849f2e966af32350695acb0d607
movielens1m,418,naive-recalibrated-2c,40,user_macro_accuracy,0.5134716560448321,d0c123e71352994882e913b297c07422d3437849f2e966af32350695acb0d607
movielens1m,418,naive-recalibrated-2c,50,user_macro_accuracy,0.5063704596689437,d0c123e71352994882e913b297c07422d3437849f2e966af32350695acb0d607
movielens1m,419,naive-recalibrated-2c,0,user_macro_accuracy,0.5078932498648308,dea9995c2ed685313537422d9e2275a5e19310d9c2f17f30dcf8435fbe63b5a6
movielens1m,419,naive-recalibrated-2c,10,user_macro_accuracy,0.5148900798384747,dea9995c2ed685313537422d9e2275a5e19310d9c2f17f30dcf8435fbe63b5a6
movielens1m,419,naive-recalibrated-2c,20,user_macro_accuracy,0.517249390675407,dea9995c2ed685313537422d9e2275a5e19310d9c2f17f30dcf8435fbe63b5a6
movielens1m,419,naive-recalibrated-2c,30,user_macro_accuracy,0.5107539826976916,dea9995c2ed685313537422d9e2275a5e19310d9c2f17f30dcf8435fbe63b5a6
movielens1m,419,naive-recalibrated-2c,40,user_macro_accuracy,0.5150402929204501,dea9995c2ed685313537422d9e2275a5e19310d9c2f17f30dcf8435fbe63b5a6
movielens1m,419,naive-recalibrated-2c,50,user_macro_accuracy,0.5164251601356022,dea9995c2ed685313537422d9e2275a5e19310d9c2f17f30dcf8435fbe63b5a6
movielens1m,410,stable-local-fallback,0,user_macro_accuracy,0.48942329252275074,25da5326aea44ca3c4fae6e4b8f5ba4bcd00e4ac4ae11bdfbfd4a15f25fcecc0
movielens1m,410,stable-local-fallback,10,user_macro_accuracy,0.5006704815795373,25da5326aea44ca3c4fae6e4b8f5ba4bcd00e4ac4ae11bdfbfd4a15f25fcecc0
movielens1m,410,stable-local-fallback,20,user_macro_accuracy,0.4752511507950328,25da5326aea44ca3c4fae6e4b8f5ba4bcd00e4ac4ae11bdfbfd4a15f25fcecc0
movielens1m,410,stable-local-fallback,30,user_macro_accuracy,0.4992817627079724,25da5326aea44ca3c4fae6e4b8f5ba4bcd00e4ac4ae11bdfbfd4a15f25fcecc0
movielens1m,410,stable-local-fallback,40,user_macro_accuracy,0.49440717418241303,25da5326aea44ca3c4fae6e4b8f5ba4bcd00e4ac4ae11bdfbfd4a15f25fcecc0
movielens1m,410,stable-local-fallback,50,user_macro_accuracy,0.4900176107049424,25da5326aea44ca3c4fae6e4b8f5ba4bcd00e4ac4ae11bdfbfd4a15f25fcecc0
movielens1m,411,stable-local-fallback,0,user_macro_accuracy,0.512359032090288,e2b6fa75881f7e4c6ea938af98a5357d37f36d6781eee660969dc2411e93c0a8
movielens1m,411,stable-local-fallback,10,user_macro_accuracy,0.5105180805298335,e2b6fa75881f7e4c6ea938af98a5357d37f36d6781eee660969dc2411e93c0a8
movielens1m,411,stable-local-fallback,20,user_macro_accuracy,0.5126371784296976,e2b6fa75881f7e4c6ea938af98a5357d37f36d6781eee660969dc2411e93c0a8
movielens1m,411,stable-local-fallback,30,user_macro_accuracy,0.513887122546456,e2b6fa75881f7e4c6ea938af98a5357d37f36d6781eee660969dc2411e93c0a8
movielens1m,411,stable-local-fallback,40,user_macro_accuracy,0.5132323007071374,e2b6fa75881f7e4c6ea938af98a5357d37f36d6781eee660969dc2411e93c0a8
movielens1m,411,stable-local-fallback,50,user_macro_accuracy,0.5173338219632977,e2b6fa75881f7e4c6ea938af98a5357d37f36d6781eee660969dc2411e93c0a8
movielens1m,412,stable-local-fallback,0,user_macro_accuracy,0.49499264027259887,87e6d72be07a924a14d93158efd816700f38987731a00529e9c0c2c36f8384f9
movielens1m,412,stable-local-fallback,10,user_macro_accuracy,0.4965023715279301,87e6d72be07a924a14d93158efd816700f38987731a00529e9c0c2c36f8384f9
movielens1m,412,stable-local-fallback,20,user_macro_accuracy,0.4946207106023703,87e6d72be07a924a14d93158efd816700f38987731a00529e9c0c2c36f8384f9
movielens1m,412,stable-local-fallback,30,user_macro_accuracy,0.5243642707027246,87e6d72be07a924a14d93158efd816700f38987731a00529e9c0c2c36f8384f9
movielens1m,412,stable-local-fallback,40,user_macro_accuracy,0.518455107626379,87e6d72be07a924a14d93158efd816700f38987731a00529e9c0c2c36f8384f9
movielens1m,412,stable-local-fallback,50,user_macro_accuracy,0.5218133574596087,87e6d72be07a924a14d93158efd816700f38987731a00529e9c0c2c36f8384f9
movielens1m,413,stable-local-fallback,0,user_macro_accuracy,0.5106559030541481,4c82dd1c1074dbed582e5acc090859b35267bf21ccee5e80f3e045b31473946c
movielens1m,413,stable-local-fallback,10,user_macro_accuracy,0.5094180767383756,4c82dd1c1074dbed582e5acc090859b35267bf21ccee5e80f3e045b31473946c
movielens1m,413,stable-local-fallback,20,user_macro_accuracy,0.49615200048751007,4c82dd1c1074dbed582e5acc090859b35267bf21ccee5e80f3e045b31473946c
movielens1m,413,stable-local-fallback,30,user_macro_accuracy,0.5025419256569646,4c82dd1c1074dbed582e5acc090859b35267bf21ccee5e80f3e045b31473946c
movielens1m,413,stable-local-fallback,40,user_macro_accuracy,0.5144194941335791,4c82dd1c1074dbed582e5acc090859b35267bf21ccee5e80f3e045b31473946c
movielens1m,413,stable-local-fallback,50,user_macro_accuracy,0.5069205728080493,4c82dd1c1074dbed582e5acc090859b35267bf21ccee5e80f3e045b31473946c
movielens1m,414,stable-local-fallback,0,user_macro_accuracy,0.507106858149167,ba5b96d11c4b4c3e2f1571bee79a20e10b8ad18e1cbfe9b9d48f7df48987d0ff
movielens1m,414,stable-local-fallback,10,user_macro_accuracy,0.5100940196729754,ba5b96d11c4b4c3e2f1571bee79a20e10b8ad18e1cbfe9b9d48f7df48987d0ff
movielens1m,414,stable-local-fallback,20,user_macro_accuracy,0.5133306638851296,ba5b96d11c4b4c3e2f1571bee79a20e10b8ad18e1cbfe9b9d48f7df48987d0ff
movielens1m,414,stable-local-fallback,30,user_macro_accuracy,0.5175828452820392,ba5b96d11c4b4c3e2f1571bee79a20e10b8ad18e1cbfe9b9d48f7df48987d0ff
movielens1m,414,stable-local-fallback,40,user_macro_accuracy,0.5225930083079178,ba5b96d11c4b4c3e2f1571bee79a20e10b8ad18e1cbfe9b9d48f7df48987d0ff
movielens1m,414,stable-local-fallback,50,user_macro_accuracy,0.5125876629440366,ba5b96d11c4b4c3e2f1571bee79a20e10b8ad18e1cbfe9b9d48f7df48987d0ff
movielens1m,415,stable-local-fallback,0,user_macro_accuracy,0.49472946744511714,9b41225d1635fbf66964e9052c434bae65ed0b2268c744a5e76ded89aef13396
movielens1m,415,stable-local-fallback,10,user_macro_accuracy,0.5061064042876702,9b41225d1635fbf66964e9052c434bae65ed0b2268c744a5e76ded89aef13396
movielens1m,415,stable-local-fallback,20,user_macro_accuracy,0.5049548628444761,9b41225d1635fbf66964e9052c434bae65ed0b2268c744a5e76ded89aef13396
movielens1m,415,stable-local-fallback,30,user_macro_accuracy,0.5128261181499336,9b41225d1635fbf66964e9052c434bae65ed0b2268c744a5e76ded89aef13396
movielens1m,415,stable-local-fallback,40,user_macro_accuracy,0.516177936248092,9b41225d1635fbf66964e9052c434bae65ed0b2268c744a5e76ded89aef13396
movielens1m,415,stable-local-fallback,50,user_macro_accuracy,0.5127829275657213,9b41225d1635fbf66964e9052c434bae65ed0b2268c744a5e76ded89aef13396
movielens1m,416,stable-local-fallback,0,user_macro_accuracy,0.5056569907009654,66b7c35501a3c13ff26a7330bfaf147253ee96e0ebe616572cf33904f8109f5b
movielens1m,416,stable-local-fallback,10,user_macro_accuracy,0.5128498867076822,66b7c35501a3c13ff26a7330bfaf147253ee96e0ebe616572cf33904f8109f5b
movielens1m,416,stable-local-fallback,20,user_macro_accuracy,0.4902505392998813,66b7c35501a3c13ff26a7330bfaf147253ee96e0ebe616572cf33904f8109f5b
movielens1m,416,stable-local-fallback,30,user_macro_accuracy,0.48226493150868066,66b7c35501a3c13ff26a7330bfaf147253ee96e0ebe616572cf33904f8109f5b
movielens1m,416,stable-local-fallback,40,user_macro_accuracy,0.5043923153044839,66b7c35501a3c13ff26a7330bfaf147253ee96e0ebe616572cf33904f8109f5b
movielens1m,416,stable-local-fallback,50,user_macro_accuracy,0.5128378096224879,66b7c35501a3c13ff26a7330bfaf147253ee96e0ebe616572cf33904f8109f5b
movielens1m,417,stable-local-fallback,0,user_macro_accuracy,0.5015961887780437,522e50eb0b02acd58f13383a39310e497c6362751789bfcbbd8267410d4ee79b
movielens1m,417,stable-local-fallback,10,user_macro_accuracy,0.5112275481500647,522e50eb0b02acd58f13383a39310e497c6362751789bfcbbd8267410d4ee79b
movielens1m,417,stable-local-fallback,20,user_macro_accuracy,0.5125882704965101,522e50eb0b02acd58f13383a39310e497c6362751789bfcbbd8267410d4ee79b
movielens1m,417,stable-local-fallback,30,user_macro_accuracy,0.506598118256013,522e50eb0b02acd58f13383a39310e497c6362751789bfcbbd8267410d4ee79b
movielens1m,417,stable-local-fallback,40,user_macro_accuracy,0.4888300739589103,522e50eb0b02acd58f13383a39310e497c6362751789bfcbbd8267410d4ee79b
movielens1m,417,stable-local-fallback,50,user_macro_accuracy,0.4985234979588696,522e50eb0b02acd58f13383a39310e497c6362751789bfcbbd8267410d4ee79b
movielens1m,418,stable-local-fallback,0,user_macro_accuracy,0.49539024342287735,4495cffb6f3666dcbe9614daa4b4a77cd0686392423811652c11104b465bcfe9
movielens1m,418,stable-local-fallback,10,user_macro_accuracy,0.4791237887555528,4495cffb6f3666dcbe9614daa4b4a77cd0686392423811652c11104b465bcfe9
movielens1m,418,stable-local-fallback,20,user_macro_accuracy,0.4858508411647629,4495cffb6f3666dcbe9614daa4b4a77cd0686392423811652c11104b465bcfe9
movielens1m,418,stable-local-fallback,30,user_macro_accuracy,0.49854778824876583,4495cffb6f3666dcbe9614daa4b4a77cd0686392423811652c11104b465bcfe9
movielens1m,418,stable-local-fallback,40,user_macro_accuracy,0.500572887402104,4495cffb6f3666dcbe9614daa4b4a77cd0686392423811652c11104b465bcfe9
movielens1m,418,stable-local-fallback,50,user_macro_accuracy,0.49608976884330236,4495cffb6f3666dcbe9614daa4b4a77cd0686392423811652c11104b465bcfe9
movielens1m,419,stable-local-fallback,0,user_macro_accuracy,0.5078932498648308,6f873a012a957518a6f3837428b9a26687926ebcc4659eaa04ee516980e6ff62
movielens1m,419,stable-local-fallback,10,user_macro_accuracy,0.514206421603329,6f873a012a957518a6f3837428b9a26687926ebcc4659eaa04ee516980e6ff62
movielens1m,419,stable-local-fallback,20,user_macro_accuracy,0.514223266548142,6f873a012a957518a6f3837428b9a26687926ebcc4659eaa04ee516980e6ff62
movielens1m,419,stable-local-fallback,30,user_macro_accuracy,0.5114257026563023,6f873a012a957518a6f3837428b9a26687926ebcc4659eaa04ee516980e6ff62
movielens1m,419,stable-local-fallback,40,user_macro_accuracy,0.5123380666124979,6f873a012a957518a6f3837428b9a26687926ebcc4659eaa04ee516980e6ff62
movielens1m,419,stable-local-fallback,50,user_macro_accuracy,0.5144175040542905,6f873a012a957518a6f3837428b9a26687926ebcc4659eaa04ee516980e6ff62
movielens1m,410,unitscope-lambda-sweep,0,user_macro_accuracy,0.48942329252275074,ab4301ceedbf38a0e69e5281a4a4177f7b9d567d00f637f3d85bd65d539a8f2f
movielens1m,410,unitscope-lambda-sweep,10,user_macro_accuracy,0.4930232248507588,ab4301ceedbf38a0e69e5281a4a4177f7b9d567d00f637f3d85bd65d539a8f2f
movielens1m,410,unitscope-lambda-sweep,20,user_macro_accuracy,0.4764065910620292,ab4301ceedbf38a0e69e5281a4a4177f7b9d567d00f637f3d85bd65d539a8f2f
movielens1m,410,unitscope-lambda-sweep,30,user_macro_accuracy,0.5150407527230451,ab4301ceedbf38a0e69e5281a4a4177f7b9d567d00f637f3d85bd65d539a8f2f
movielens1m,410,unitscope-lambda-sweep,40,user_macro_accuracy,0.4968118099884068,ab4301ceedbf38a0e69e5281a4a4177f7b9d567d00f637f3d85bd65d539a8f2f
movielens1m,410,unitscope-lambda-sweep,50,user_macro_accuracy,0.4908131934425262,ab4301ceedbf38a0e69e5281a4a4177f7b9d567d00f637f3d85bd65d539a8f2f
movielens1m,411,unitscope-lambda-sweep,0,user_macro_accuracy,0.512359032090288,a8df2a80f3d2f340390c5219a53bb741a9efdf5b8b5fbe874417ad39f839bb99
movielens1m,411,unitscope-lambda-sweep,10,user_macro_accuracy,0.5114318301072827,a8df2a80f3d2f340390c5219a53bb741a9efdf5b8b5fbe874417ad39f839bb99
movielens1m,411,unitscope-lambda-sweep,20,user_macro_accuracy,0.5116983567021762,a8df2a80f3d2f340390c5219a53bb741a9efdf5b8b5fbe874417ad39f839bb99
movielens1m,411,unitscope-lambda-sweep,30,user_macro_accuracy,0.5145491597970313,a8df2a80f3d2f340390c5219a53bb741a9efdf5b8b5fbe874417ad39f839bb99
movielens1m,411,unitscope-lambda-sweep,40,user_macro_accuracy,0.5140118317685116,a8df2a80f3d2f340390c5219a53bb741a9efdf5b8b5fbe874417ad39f839bb99
movielens1m,411,unitscope-lambda-sweep,50,user_macro_accuracy,0.5131625753931162,a8df2a80f3d2f340390c5219a53bb741a9efdf5b8b5fbe874417ad39f839bb99
movielens1m,412,unitscope-lambda-sweep,0,user_macro_accuracy,0.49499264027259887,e5c411e122508ae0641bce7519a163b1238c0ec2a2c9787e2be80cfbc8675fa2
movielens1m,412,unitscope-lambda-sweep,10,user_macro_accuracy,0.49576750378198253,e5c411e122508ae0641bce7519a163b1238c0ec2a2c9787e2be80cfbc8675fa2
movielens1m,412,unitscope-lambda-sweep,20,user_macro_accuracy,0.4945643981784108,e5c411e122508ae0641bce7519a163b1238c0ec2a2c9787e2be80cfbc8675fa2
movielens1m,412,unitscope-lambda-sweep,30,user_macro_accuracy,0.5281783145350584,e5c411e122508ae0641bce7519a163b1238c0ec2a2c9787e2be80cfbc8675fa2
movielens1m,412,unitscope-lambda-sweep,40,user_macro_accuracy,0.5265739665973462,e5c411e122508ae0641bce7519a163b1238c0ec2a2c9787e2be80cfbc8675fa2
movielens1m,412,unitscope-lambda-sweep,50,user_macro_accuracy,0.5246394942082366,e5c411e122508ae0641bce7519a163b1238c0ec2a2c9787e2be80cfbc8675fa2
movielens1m,413,unitscope-lambda-sweep,0,user_macro_accuracy,0.5106559030541481,8f81315e2bc9b2a03dfe82283428a67421e0ff86ecbae90f61dafef7384a9042
movielens1m,413,unitscope-lambda-sweep,10,user_macro_accuracy,0.5107572385288094,8f81315e2bc9b2a03dfe82283428a67421e0ff86ecbae90f61dafef7384a9042
movielens1m,413,unitscope-lambda-sweep,20,user_macro_accuracy,0.494511582651095,8f81315e2bc9b2a03dfe82283428a67421e0ff86ecbae90f61dafef7384a9042
movielens1m,413,unitscope-lambda-sweep,30,user_macro_accuracy,0.49277010152829576,8f81315e2bc9b2a03dfe82283428a67421e0ff86ecbae90f61dafef7384a9042
movielens1m,413,unitscope-lambda-sweep,40,user_macro_accuracy,0.5129855814189002,8f81315e2bc9b2a03dfe82283428a67421e0ff86ecbae90f61dafef7384a9042
movielens1m,413,unitscope-lambda-sweep,50,user_macro_accuracy,0.5126648559269286,8f81315e2bc9b2a03dfe82283428a67421e0ff86ecbae90f61dafef7384a9042
movielens1m,414,unitscope-lambda-sweep,0,user_macro_accuracy,0.507106858149167,ceac10f764a8a76763d23f74231e422311987cc7e9f03fbdc96866c33e9c43e7
movielens1m,414,unitscope-lambda-sweep,10,user_macro_accuracy,0.5103762344588078,ceac10f764a8a76763d23f74231e422311987cc7e9f03fbdc96866c33e9c43e7
movielens1m,414,unitscope-lambda-sweep,20,user_macro_accuracy,0.5109949243609225,ceac10f764a8a76763d23f74231e422311987cc7e9f03fbdc96866c33e9c43e7
movielens1m,414,unitscope-lambda-sweep,30,user_macro_accuracy,0.5147971819367448,ceac10f764a8a76763d23f74231e422311987cc7e9f03fbdc96866c33e9c43e7
movielens1m,414,unitscope-lambda-sweep,40,user_macro_accuracy,0.5180689323707057,ceac10f764a8a76763d23f74231e422311987cc7e9f03fbdc96866c33e9c43e7
movielens1m,414,unitscope-lambda-sweep,50,user_macro_accuracy,0.5123161930929631,ceac10f764a8a76763d23f74231e422311987cc7e9f03fbdc96866c33e9c43e7
movielens1m,415,unitscope-lambda-sweep,0,user_macro_accuracy,0.49472946744511714,c62d648b292a4165479ca1eeec72eb2aa7f3ff17ca46b9574c6e8c0c93c52fcd
movielens1m,415,unitscope-lambda-sweep,10,user_macro_accuracy,0.5087818370187044,c62d648b292a4165479ca1eeec72eb2aa7f3ff17ca46b9574c6e8c0c93c52fcd
movielens1m,415,unitscope-lambda-sweep,20,user_macro_accuracy,0.5087180208232587,c62d648b292a4165479ca1eeec72eb2aa7f3ff17ca46b9574c6e8c0c93c52fcd
movielens1m,415,unitscope-lambda-sweep,30,user_macro_accuracy,0.512053066151641,c62d648b292a4165479ca1eeec72eb2aa7f3ff17ca46b9574c6e8c0c93c52fcd
movielens1m,415,unitscope-lambda-sweep,40,user_macro_accuracy,0.5138300857984615,c62d648b292a4165479ca1eeec72eb2aa7f3ff17ca46b9574c6e8c0c93c52fcd
movielens1m,415,unitscope-lambda-sweep,50,user_macro_accuracy,0.5120049411198625,c62d648b292a4165479ca1eeec72eb2aa7f3ff17ca46b9574c6e8c0c93c52fcd
movielens1m,416,unitscope-lambda-sweep,0,user_macro_accuracy,0.5056569907009654,f92a5d3b76a1cade2d01ac0e235722f7ac5fe4aeaa111962dc0ac0e7c320551b
movielens1m,416,unitscope-lambda-sweep,10,user_macro_accuracy,0.5153278088091994,f92a5d3b76a1cade2d01ac0e235722f7ac5fe4aeaa111962dc0ac0e7c320551b
movielens1m,416,unitscope-lambda-sweep,20,user_macro_accuracy,0.4935580478213824,f92a5d3b76a1cade2d01ac0e235722f7ac5fe4aeaa111962dc0ac0e7c320551b
movielens1m,416,unitscope-lambda-sweep,30,user_macro_accuracy,0.5098283847474099,f92a5d3b76a1cade2d01ac0e235722f7ac5fe4aeaa111962dc0ac0e7c320551b
movielens1m,416,unitscope-lambda-sweep,40,user_macro_accuracy,0.5069947274810311,f92a5d3b76a1cade2d01ac0e235722f7ac5fe4aeaa111962dc0ac0e7c320551b
movielens1m,416,unitscope-lambda-sweep,50,user_macro_accuracy,0.5111221249560528,f92a5d3b76a1cade2d01ac0e235722f7ac5fe4aeaa111962dc0ac0e7c320551b
movielens1m,417,unitscope-lambda-sweep,0,user_macro_accuracy,0.5015961887780437,679b404761a725d0ca107d1c1e2145783a628576a858b0712a9aab0a6b398eba
movielens1m,417,unitscope-lambda-sweep,10,user_macro_accuracy,0.5051886724943916,679b404761a725d0ca107d1c1e2145783a628576a858b0712a9aab0a6b398eba
movielens1m,417,unitscope-lambda-sweep,20,user_macro_accuracy,0.4994125329568777,679b404761a725d0ca107d1c1e2145783a628576a858b0712a9aab0a6b398eba
movielens1m,417,unitscope-lambda-sweep,30,user_macro_accuracy,0.5127161528736017,679b404761a725d0ca107d1c1e2145783a628576a858b0712a9aab0a6b398eba
movielens1m,417,unitscope-lambda-sweep,40,user_macro_accuracy,0.5014041340234974,679b404761a725d0ca107d1c1e2145783a628576a858b0712a9aab0a6b398eba
movielens1m,417,unitscope-lambda-sweep,50,user_macro_accuracy,0.5056547381020814,679b404761a725d0ca107d1c1e2145783a628576a858b0712a9aab0a6b398eba
movielens1m,418,unitscope-lambda-sweep,0,user_macro_accuracy,0.49539024342287735,3b530c3b90a728d5e2a743179a2da693f216d3f3fe2fa038cb59eee9a8e3352a
movielens1m,418,unitscope-lambda-sweep,10,user_macro_accuracy,0.4847390775927507,3b530c3b90a728d5e2a743179a2da693f216d3f3fe2fa038cb59eee9a8e3352a
movielens1m,418,unitscope-lambda-sweep,20,user_macro_accuracy,0.4896032635839306,3b530c3b90a728d5e2a743179a2da693f216d3f3fe2fa038cb59eee9a8e3352a
movielens1m,418,unitscope-lambda-sweep,30,user_macro_accuracy,0.5046134461812547,3b530c3b90a728d5e2a743179a2da693f216d3f3fe2fa038cb59eee9a8e3352a
movielens1m,418,unitscope-lambda-sweep,40,user_macro_accuracy,0.5112949404104169,3b530c3b90a728d5e2a743179a2da693f216d3f3fe2fa038cb59eee9a8e3352a
movielens1m,418,unitscope-lambda-sweep,50,user_macro_accuracy,0.5102921655430489,3b530c3b90a728d5e2a743179a2da693f216d3f3fe2fa038cb59eee9a8e3352a
movielens1m,419,unitscope-lambda-sweep,0,user_macro_accuracy,0.5078932498648308,4cca7e95cf25694e6956bbd06279264f511c98a3c3c975c2022449e0d274514c
movielens1m,419,unitscope-lambda-sweep,10,user_macro_accuracy,0.5156553213267442,4cca7e95cf25694e6956bbd06279264f511c98a3c3c975c2022449e0d274514c
movielens1m,419,unitscope-lambda-sweep,20,user_macro_accuracy,0.5125622316560363,4cca7e95cf25694e6956bbd06279264f511c98a3c3c975c2022449e0d274514c
movielens1m,419,unitscope-lambda-sweep,30,user_macro_accuracy,0.511529869322969,4cca7e95cf25694e6956bbd06279264f511c98a3c3c975c2022449e0d274514c
movielens1m,419,unitscope-lambda-sweep,40,user_macro_accuracy,0.5119591092816712,4cca7e95cf25694e6956bbd06279264f511c98a3c3c975c2022449e0d274514c
movielens1m,419,unitscope-lambda-sweep,50,user_macro_accuracy,0.5145142259361787,4cca7e95cf25694e6956bbd06279264f511c98a3c3c975c2022449e0d274514c
