method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse
unitscope-tuned,this-work,user-certified,primary,8,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.5,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.2510924369747899,0.7489075630252101,1.0,2.408290761592661,0.0613020000018877,0.0003411536674845,0.0003963673103255
naive-recalibrated-2c,this-work,user-certified,primary,8,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.2510924369747899,0.7489075630252101,0.8680917622523462,2.115017770887899,0.0604313999938312,0.0002119259366449,0.0003167958283433
full-identity-reference,oracle,oracle-assumption,full-identity-reference,8,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,6.063594744333242,0.3356576000078348,0.0,1.7675969185463058e-05
non-private-reference,oracle,non-private,diagnostic,8,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.0623512000020127,0.0003715009863043,0.0003715009863043
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,8,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.2510924369747899,0.7489075630252101,0.8680917622523462,4.230035541775798,0.0595537000044714,0.0002119259366449,0.0002466849133086
stable-local-fallback,this-work,user-certified,primary,9,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.4650928361877105,0.0508999000012408,0.0003284435992934,0.0003563336708778
handle-only-drop-residual,this-work,user-certified,primary,9,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.2481739707835325,0.2481739707835325,0.0,0.495,3.4091721876244128,0.0585447000048588,0.0002960171263601,0.0003104569530206
unitscope-equal,this-work,user-certified,primary,9,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.1428571428571428,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.2481739707835325,0.7518260292164675,1.0,1.6003033615520044,0.0854312000010395,0.0003118018426354,0.0003407016343331
unitscope-tuned,this-work,user-certified,primary,9,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.5,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.2481739707835325,0.7518260292164675,1.0,2.535909289981847,0.0612188999948557,0.0002584643867676,0.0002813350106768
naive-recalibrated-2c,this-work,user-certified,primary,9,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.2481739707835325,0.7518260292164675,0.8690012970168612,2.172854167016665,0.0635977999918395,0.0001716761413024,0.000225477347573
full-identity-reference,oracle,oracle-assumption,full-identity-reference,9,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,6.390265086129181,0.3422690999868791,0.0,1.3227335642052284e-05
non-private-reference,oracle,non-private,diagnostic,9,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.0468873999925563,0.0002833351152845,0.0002833351152845
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,9,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.2481739707835325,0.7518260292164675,0.8690012970168612,4.345708334033331,0.0762514999951236,0.0001716761413024,0.0001853494087957
stable-local-fallback,this-work,user-certified,primary,0,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.499,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.207410547193146,0.0505248999979812,0.0003108613637825,0.0003134407640256
handle-only-drop-residual,this-work,user-certified,primary,0,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.499,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.2483322214809873,0.2483322214809873,0.0,0.489,2.999485812600241,0.057475699999486,0.0002362806249585,0.0002414926559791
unitscope-equal,this-work,user-certified,primary,0,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.1428571428571428,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.499,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.2483322214809873,0.7516677785190127,1.0,1.4390498511772924,0.0603360999957658,0.0002779968690639,0.0002819550634281
unitscope-tuned,this-work,user-certified,primary,0,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.75,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.499,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.2483322214809873,0.7516677785190127,0.86696172871648,2.677053856335143,0.0779400000028545,0.0002115409642502,0.0002186195270655
naive-recalibrated-2c,this-work,user-certified,primary,0,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.499,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.2483322214809873,0.7516677785190127,0.86696172871648,1.9758471278176024,0.0612844999996013,0.0001367695670359,0.0001957187182675
full-identity-reference,oracle,oracle-assumption,full-identity-reference,0,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.499,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.1008364041899705,0.3466071000002557,0.0,1.992534756221455e-05
non-private-reference,oracle,non-private,diagnostic,0,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.499,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.0466115999879548,0.00032064792533,0.00032064792533
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,0,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.499,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.2483322214809873,0.7516677785190127,0.86696172871648,3.951694255635205,0.0590583000011974,0.0001367695670359,0.0001463187950895
stable-local-fallback,this-work,user-certified,primary,1,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.4220718284749692,0.0503290000051492,0.0003398541383191,0.0003744912733191
handle-only-drop-residual,this-work,user-certified,primary,1,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.2504168056018673,0.2504168056018673,0.0,0.502,3.1810656649439,0.0576699000084772,0.0003176266188502,0.0003518988758943
unitscope-equal,this-work,user-certified,primary,1,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.1428571428571428,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.2504168056018673,0.7495831943981327,1.0,1.5938042146359022,0.0592923999938648,0.0003201953667699,0.0003546358594142
unitscope-tuned,this-work,user-certified,primary,1,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.75,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.2504168056018673,0.7495831943981327,0.869667626275844,2.8519404910034503,0.064420800001244,0.000282935788913,0.0003162989326457
naive-recalibrated-2c,this-work,user-certified,primary,1,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.2504168056018673,0.7495831943981327,0.869667626275844,2.098653731298329,0.0759370000014314,0.0001891528735592,0.0002768733071592
full-identity-reference,oracle,oracle-assumption,full-identity-reference,1,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,6.191791907195553,0.3393788000103086,0.0,1.458591182783477e-05
non-private-reference,oracle,non-private,diagnostic,1,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.0466009999945526,0.000296659223489,0.000296659223489
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,1,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.2504168056018673,0.7495831943981327,0.869667626275844,4.197307462596658,0.0602623999875504,0.0001891528735592,0.0002184271785313
stable-local-fallback,this-work,user-certified,primary,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.283795017813014,0.0648685000051045,0.000267460115769,0.0003032086031277
handle-only-drop-residual,this-work,user-certified,primary,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.2498315363881401,0.2498315363881401,0.0,0.483,2.8191781346261133,0.0568276999983936,0.0002949638826756,0.0003507422709789
unitscope-equal,this-work,user-certified,primary,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.1428571428571428,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.2498315363881401,0.7501684636118598,1.0,1.380073183499975,0.0612228999962098,0.0002575296175439,0.000296622638773
unitscope-tuned,this-work,user-certified,primary,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.75,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.2498315363881401,0.7501684636118598,0.8640546936628977,2.500544855004658,0.0597358999948482,0.0002591299735167,0.0003113425620108
naive-recalibrated-2c,this-work,user-certified,primary,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.2498315363881401,0.7501684636118598,0.8640546936628977,1.811949315630676,0.06013320000784,0.0001805417499244,0.0003152341472536
full-identity-reference,oracle,oracle-assumption,full-identity-reference,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.295137024976619,0.3522929000027943,0.0,1.5944966299623317e-05
non-private-reference,oracle,non-private,diagnostic,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.0452315000002272,0.0003269741341641,0.0003269741341641
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,2,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.2498315363881401,0.7501684636118598,0.8640546936628977,3.623898631261352,0.0579136000014841,0.0001805417499244,0.0002319429822894
stable-local-fallback,this-work,user-certified,primary,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.468045163468242,0.0494899000041186,0.0002830281682898,0.0002784463255959
handle-only-drop-residual,this-work,user-certified,primary,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.248342175066313,0.248342175066313,0.0,0.498,3.228804787496229,0.0746962000121129,0.0002123904081297,0.0002157368547977
unitscope-equal,this-work,user-certified,primary,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.1428571428571428,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.248342175066313,0.751657824933687,1.0,1.6303597844430455,0.0613604999962262,0.0002662088253306,0.0002631188422902
unitscope-tuned,this-work,user-certified,primary,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.75,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.248342175066313,0.751657824933687,0.8694408322496749,2.931928160191221,0.0614344000059645,0.0002029289602263,0.0002056872202236
naive-recalibrated-2c,this-work,user-certified,primary,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.248342175066313,0.751657824933687,0.8694408322496749,2.1811256923486706,0.0605559999967226,0.0001164552004799,0.0001646088064004
full-identity-reference,oracle,oracle-assumption,full-identity-reference,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.856441850027313,0.3372068000026047,0.0,1.4295995470253785e-05
non-private-reference,oracle,non-private,diagnostic,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.0607712999917566,0.0003731648278402,0.0003731648278402
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,3,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.248342175066313,0.751657824933687,0.8694408322496749,4.362251384697341,0.0687853999988874,0.0001164552004799,0.0001262360079699
stable-local-fallback,this-work,user-certified,primary,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.254100800063172,0.052822700003162,0.0002621982087321,0.0002707301909047
handle-only-drop-residual,this-work,user-certified,primary,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.2470039946737683,0.2470039946737683,0.0,0.484,3.1444084835539385,0.0677872000087518,0.0002559735842429,0.0002877659767655
unitscope-equal,this-work,user-certified,primary,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.1428571428571428,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.2470039946737683,0.7529960053262317,1.0,1.4192317334473905,0.0944126999966101,0.0002441909881722,0.0002562841765948
unitscope-tuned,this-work,user-certified,primary,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.75,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.2470039946737683,0.7529960053262317,0.8658346333853354,2.769997396686461,0.0624661999900126,0.0002199402354813,0.0002474059865247
naive-recalibrated-2c,this-work,user-certified,primary,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.2470039946737683,0.7529960053262317,0.8658346333853354,1.969682398625608,0.0652115999982925,0.0001574916059787,0.0002501329808474
full-identity-reference,oracle,oracle-assumption,full-identity-reference,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.26557076972623,0.3438351999939186,0.0,1.5688479693467358e-05
non-private-reference,oracle,non-private,diagnostic,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.0497669999895151,0.0002923987649955,0.0002923987649955
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,4,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.2470039946737683,0.7529960053262317,0.8658346333853354,3.939364797251215,0.0840425999922445,0.0001574916059787,0.0001881238137196
stable-local-fallback,this-work,user-certified,primary,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.2235771090623624,0.0510443999955896,0.0002887157692706,0.0002759135971654
handle-only-drop-residual,this-work,user-certified,primary,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.2497507477567298,0.2497507477567298,0.0,0.503,2.993446163690341,0.0582820999989053,0.0002512865774819,0.0002380690638605
unitscope-equal,this-work,user-certified,primary,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.1428571428571428,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.2497507477567298,0.7502492522432702,1.0,1.382759717497953,0.0597874000086449,0.0002694015319151,0.0002541210401767
unitscope-tuned,this-work,user-certified,primary,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.75,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.2497507477567298,0.7502492522432702,0.8705054715997915,2.631959464776857,0.0841378000041004,0.0002302127930476,0.0002149401837328
naive-recalibrated-2c,this-work,user-certified,primary,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.2497507477567298,0.7502492522432702,0.8705054715997915,1.9377001874401727,0.0676019999955315,0.0001498093763503,0.0001884845589474
full-identity-reference,oracle,oracle-assumption,full-identity-reference,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,4.900313708090785,0.3392392999958247,0.0,2.0720191381226914e-05
non-private-reference,oracle,non-private,diagnostic,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.0481601000064983,0.0003786889820459,0.0003786889820459
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,5,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.2497507477567298,0.7502492522432702,0.8705054715997915,3.8754003748803454,0.0595175000053131,0.0001498093763503,0.0001484267762676
stable-local-fallback,this-work,user-certified,primary,6,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.4264540794767235,0.0547942000121111,0.0002875440862629,0.0002750728853086
handle-only-drop-residual,this-work,user-certified,primary,6,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.25,0.25,0.0,0.509,3.373795288592021,0.0571674999955575,0.0002805430663826,0.0002821669123718
unitscope-equal,this-work,user-certified,primary,6,b9ba51ed044fe0d81d83a534065b9b46287eb1af721d8a7d3bb9a19b8c08fd7b,0.1428571428571428,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.5,0.5,0.4999999999999999,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.25,0.75,1.0,1.5553758356289826,0.0590463999978965,0.0002739117199916,0.0002637909924766
